Map,Call Time,Dispatch Time,Incident Desc,Disposition,Event Number,Location,Priority,Case,Date
,03/25/2024 06:25:57 PM,03/25/2024 06:29:28 PM,Suspicious Condition(s),ARREST,24079007,"1060 GREEN ACRES RD, EUG",3,2404356,03/25/2024
,03/25/2024 06:13:44 PM,03/25/2024 06:15:26 PM,Motor Vehicle No Injury,ASSISTED,24079000,"W 18TH AVE/LINCOLN ST, EUG",1,,03/25/2024
,03/25/2024 06:01:49 PM,03/25/2024 06:01:49 PM,Traffic Stop,WARNING,24078990,"42ND ST/MAIN ST, SPR",6,,03/25/2024
,03/25/2024 05:58:18 PM,03/26/2024 12:25:47 AM,Criminal Trespass,GONE ON ARRIVAL,24078989,"555 TYLER ST, EUG",3,,03/25/2024
,03/25/2024 05:18:48 PM,03/25/2024 05:23:15 PM,Motor Vehicle Unknown,REPORT TAKEN,24078955,"W 7TH AVE/POLK ST, EUG",1,2404354,03/25/2024
,03/25/2024 05:17:35 PM,03/25/2024 05:20:10 PM,Disorderly Juvenile(s),ASSISTED,24078953,"25 CLUB RD, EUG",3,,03/25/2024
,03/25/2024 05:11:04 PM,03/25/2024 06:06:10 PM,Criminal Trespass,WARNING,24078948,"SENECA RD/W 11TH AVE, EUG",3,,03/25/2024
,03/25/2024 05:10:31 PM,03/26/2024 12:24:29 AM,Criminal Trespass,WARNING,24078947,"1875 W 11TH AVE, EUG",3,,03/25/2024
,03/25/2024 04:51:35 PM,03/25/2024 04:57:04 PM,Dispute,PATROL CHECK,24078930,"1045 MAXWELL RD, EUG",3,,03/25/2024
,03/25/2024 04:34:50 PM,03/26/2024 12:43:11 AM,Reckless Endangering,INFORMATION ONLY,24078915,"W 6TH AVE/LINCOLN ST, EUG",4,,03/25/2024
,03/25/2024 04:21:38 PM,03/25/2024 04:24:40 PM,Dispute,ADVISED,24078909,"MAXWELL RD/NORTHWEST EXPRESSWAY, EUG",3,,03/25/2024
,03/25/2024 04:21:09 PM,,"Theft, Mail",REPORT TAKEN,24078911,"317 GOODPASTURE ISLAND RD, EUG",P,2404351,03/25/2024
,03/25/2024 04:16:02 PM,03/25/2024 09:06:47 PM,Criminal Trespass,GONE ON ARRIVAL,24078904,"675 W BROADWAY, EUG",3,,03/25/2024
,03/25/2024 04:13:28 PM,03/25/2024 04:20:31 PM,Reckless Driving,UNABLE TO LOCATE,24078901,"E 14TH AVE/PEARL ST, EUG",3,,03/25/2024
,03/25/2024 04:03:19 PM,03/26/2024 12:39:22 AM,Suspicious Condition(s),UNABLE TO LOCATE,24078892,"1455 BAILEY HILL RD, EUG",3,,03/25/2024
,03/25/2024 03:20:37 PM,03/25/2024 03:20:37 PM,Traffic Stop,ASSISTED,24078852,"W 3RD AVE/LINCOLN ST, EUG",6,,03/25/2024
,03/25/2024 03:17:00 PM,03/25/2024 03:17:00 PM,Traffic Stop,FIELD INVESTIGATION,24078849,"E 46TH AVE/MILL ST, EUG",6,,03/25/2024
,03/25/2024 03:16:17 PM,03/25/2024 03:27:13 PM,Missing Person(s),REPORT TAKEN,24078848,"2560 HARRIS ST, EUG",3,2404349,03/25/2024
,03/25/2024 03:09:53 PM,,Forgery,REPORT TAKEN,24078842,"300 COUNTRY CLUB RD, EUG",P,2404346,03/25/2024
,03/25/2024 02:55:41 PM,03/25/2024 02:55:42 PM,Traffic Stop,FIELD INVESTIGATION,24078833,"367 HWY 99N, EUG",6,,03/25/2024
,03/25/2024 02:50:09 PM,,Theft,REPORT TAKEN,24078827,"1877 BREWER AVE, EUG",P,2404344,03/25/2024
,03/25/2024 02:49:31 PM,03/25/2024 04:30:58 PM,Assault,REPORT TAKEN,24078826,"580 HUNSAKER LN, EUG",3,2404352,03/25/2024
,03/25/2024 02:46:13 PM,03/25/2024 02:46:13 PM,Traffic Stop,FIELD INVESTIGATION,24078824,"ROOSEVELT BLVD/IOWA ST, EUG",6,,03/25/2024
,03/25/2024 02:43:06 PM,,Theft ID,REPORT TAKEN,24078822,"3648 WESTLEIGH ST, EUG",P,2404343,03/25/2024
,03/25/2024 02:40:26 PM,03/25/2024 02:51:26 PM,Reckless Endangering,UNABLE TO LOCATE,24078819,"MAXWELL RD/NORTHWEST EXPRESSWAY, EUG",3,,03/25/2024
,03/25/2024 02:26:03 PM,,Theft from Vehicle,REPORT TAKEN,24078807,"275 S GARDEN WAY, EUG",P,2404342,03/25/2024
,03/25/2024 02:21:12 PM,03/25/2024 02:27:37 PM,Suspicious Subject(s),ARREST,24078801,"HILYARD ALY/E 17TH AVE, EUG",3,2404347,03/25/2024
,03/25/2024 02:21:12 PM,03/25/2024 02:21:12 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24078800,"HWY 99N/ROOSEVELT BLVD, EUG",6,,03/25/2024
,03/25/2024 02:20:59 PM,,Theft ID,REPORT TAKEN,24078802,"1146 STEVI SHAY LN, EUG",P,2404341,03/25/2024
,03/25/2024 02:07:51 PM,,Theft,REPORT TAKEN,24078780,"E 30TH AVE/AMAZON PKWY, EUG",P,2404339,03/25/2024
,03/25/2024 02:03:21 PM,03/26/2024 03:13:20 AM,Theft,CALLER WILL CALL BACK,24078775,"W BROADWAY/CHARNELTON ST, EUG",4,,03/25/2024
,03/25/2024 02:02:52 PM,03/25/2024 02:17:04 PM,Criminal Trespass,RESOLVED,24078774,"100 W 10TH AVE, EUG",3,,03/25/2024
,03/25/2024 01:57:08 PM,03/25/2024 02:02:09 PM,Criminal Trespass,CITED IN LIEU OF CUSTODY,24078772,"575 HWY 99N, EUG",3,2404340,03/25/2024
,03/25/2024 01:54:26 PM,03/25/2024 01:54:26 PM,Traffic Stop,WARNING,24078769,"250 COUNTRY CLUB RD, EUG",6,,03/25/2024
,03/25/2024 01:51:37 PM,03/25/2024 02:41:05 PM,Dog(s) at Large,GONE ON ARRIVAL,24078765,"2951 COBURG RD, EUG",3,,03/25/2024
,03/25/2024 01:47:07 PM,03/25/2024 01:48:25 PM,Motor Vehicle Unknown,ASSISTED,24078758,"E 24TH AVE/AMAZON PKWY, EUG",1,,03/25/2024
,03/25/2024 01:34:37 PM,03/25/2024 01:34:37 PM,Traffic Stop,WARNING,24078750,"I5 SB CONN/I105 EB, EUG",6,,03/25/2024
,03/25/2024 01:32:07 PM,03/25/2024 01:32:07 PM,Traffic Stop,FIELD INVESTIGATION,24078749,"W 5TH ALY/TYLER ST, EUG",6,,03/25/2024
,03/25/2024 01:21:19 PM,03/25/2024 01:21:19 PM,Illegal Camping,RESOLVED,24078740,"W 18TH AVE/CHARNELTON ST, EUG",P,,03/25/2024
,03/25/2024 01:14:07 PM,03/25/2024 02:01:15 PM,Criminal Mischief,INFORMATION ONLY,24078734,"4155 W 18TH AVE, EUG",4,,03/25/2024
,03/25/2024 01:01:04 PM,03/25/2024 01:04:38 PM,Disorderly Subject,DISREGARD,24078725,"468 FLORAL AVE, EUG",3,,03/25/2024
,03/25/2024 12:58:13 PM,,Theft ID,REPORT TAKEN,24078724,"3640 PATTISON ST, EUG",P,2404336,03/25/2024
,03/25/2024 12:53:12 PM,03/25/2024 01:02:57 PM,Illegal Burning,PATROL CHECK,24078717,"W 11TH AVE/CITY VIEW ST, EUG",3,,03/25/2024
,03/25/2024 12:42:05 PM,03/25/2024 01:20:00 PM,Criminal Trespass,GONE ON ARRIVAL,24078707,"1208 W 6TH AVE, EUG",3,,03/25/2024
,03/25/2024 12:29:25 PM,,Suspicious Condition(s),REPORT TAKEN,24078693,"359 N SENECA RD, EUG",P,2404334,03/25/2024
,03/25/2024 12:21:28 PM,03/25/2024 12:26:06 PM,Criminal Trespass,FIELD INVESTIGATION,24078686,"1680 COBURG RD, EUG",3,,03/25/2024
,03/25/2024 12:14:32 PM,03/25/2024 01:10:51 PM,Suspicious Condition(s),INFORMATION ONLY,24078682,"300 N JEFFERSON ST, EUG",3,,03/25/2024
,03/25/2024 12:08:37 PM,,Theft by Deception,REPORT TAKEN,24078679,"295 VALLEY RIVER CENTER, EUG",P,2404331,03/25/2024
,03/25/2024 12:04:36 PM,03/25/2024 12:19:36 PM,Criminal Trespass,GONE ON ARRIVAL,24078674,"296 E 5TH AVE, EUG",3,,03/25/2024
,03/25/2024 12:00:36 PM,03/25/2024 12:00:36 PM,Assist Outside Agency,ASSISTED,24078672,"AVALON ST/JACOBS DR, EUG",P,,03/25/2024
,03/25/2024 11:54:24 AM,03/25/2024 11:54:24 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24078668,"I105 WB/COBURG RD, EUG",6,,03/25/2024
,03/25/2024 11:50:31 AM,03/25/2024 11:50:31 AM,Illegal Camping,UNIFORM TRAFFIC CITATION ISSUED,24078663,"RAILROAD BLVD/CROSS ST, EUG",P,,03/25/2024
,03/25/2024 11:49:49 AM,03/25/2024 12:43:51 PM,Assist Outside Agency,RESOLVED,24078662,"E 8TH AVE/E PARK ST, EUG",5,2404337,03/25/2024
,03/25/2024 11:40:11 AM,03/25/2024 01:49:26 PM,Criminal Trespass,GONE ON ARRIVAL,24078657,"216 TAYLOR ST, EUG",4,,03/25/2024
,03/25/2024 11:39:21 AM,03/25/2024 11:39:21 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24078656,"325 I105 EB, EUG",6,,03/25/2024
,03/25/2024 11:35:00 AM,03/25/2024 12:20:16 PM,Assist Outside Agency,DISREGARD,24078652,"2350 CUBIT ST, EUG",3,,03/25/2024
,03/25/2024 11:30:35 AM,03/25/2024 01:57:08 PM,Criminal Trespass,FIELD INVESTIGATION,24078647,"4242 COMMERCE ST, EUG",5,,03/25/2024
,03/25/2024 11:24:04 AM,03/25/2024 11:24:04 AM,Illegal Camping,WARNING,24078642,"E 6TH AVE/MILL ST, EUG",P,,03/25/2024
,03/25/2024 11:23:57 AM,,Theft ID,REPORT TAKEN,24078643,"2190 W 11TH AVE, EUG",P,2404330,03/25/2024
,03/25/2024 11:23:15 AM,03/25/2024 05:08:51 PM,Criminal Trespass,ADVISED,24078640,"2701 W 1ST AVE, EUG",5,,03/25/2024
,03/25/2024 11:15:16 AM,03/25/2024 12:56:44 PM,Disorderly Subject,ARREST,24078637,"60 DIVISION AVE, EUG",3,2404338,03/25/2024
,03/25/2024 11:10:48 AM,03/25/2024 05:08:59 PM,Criminal Trespass,INFORMATION ONLY,24078636,"355 HWY 99N, EUG",5,,03/25/2024
,03/25/2024 11:04:29 AM,03/25/2024 11:35:17 AM,Found Property,REPORT TAKEN,24078630,"300 COUNTRY CLUB RD, EUG",5,2404332,03/25/2024
,03/25/2024 10:57:36 AM,03/25/2024 11:08:49 AM,Prowler(s),GONE ON ARRIVAL,24078625,"1017 W 8TH AVE, EUG",3,,03/25/2024
,03/25/2024 10:47:41 AM,03/25/2024 10:47:41 AM,Assist Public Works,FIELD INVESTIGATION,24078614,"W 7TH AVE/MONROE ST, EUG",P,,03/25/2024
,03/25/2024 10:43:43 AM,,Burglary,REPORT TAKEN,24078611,"3210 W 11TH AVE, EUG",P,2404326,03/25/2024
,03/25/2024 10:37:22 AM,03/25/2024 10:38:53 AM,Theft,ARREST,24078606,"4575 W 11TH AVE, EUG",3,2404329,03/25/2024
,03/25/2024 10:28:10 AM,03/25/2024 10:31:52 AM,Dog(s) at Large,PATROL CHECK,24078598,"310 GARFIELD ST, EUG",5,,03/25/2024
,03/25/2024 10:07:45 AM,03/25/2024 10:56:05 AM,Found Property,RESOLVED,24078584,"125 E 8TH AVE, EUG",6,,03/25/2024
,03/25/2024 09:58:14 AM,03/25/2024 09:58:14 AM,Assist Outside Agency,UNIFORM TRAFFIC CITATION ISSUED,24078576,"LAWRENCE ST/W 2ND AVE, EUG",P,,03/25/2024
,03/25/2024 09:50:58 AM,03/25/2024 10:01:08 AM,Subject Screaming,ADVISED,24078570,"ROYAL AVE/HWY 99N, EUG",3,,03/25/2024
,03/25/2024 09:41:00 AM,03/25/2024 09:49:43 AM,ATL Drunk Driver,UNABLE TO LOCATE,24078564,"W 11TH AVE/CHAMBERS ST, EUG",3,,03/25/2024
,03/25/2024 09:35:21 AM,03/25/2024 09:41:56 AM,Unknown Problem,ASSISTED,24078560,"1190 TAFT ST, EUG",3,,03/25/2024
,03/25/2024 09:31:29 AM,03/25/2024 11:43:54 AM,Burglary,REPORT TAKEN,24078558,"3857 N CLAREY ST, EUG",5,2404333,03/25/2024
,03/25/2024 09:07:53 AM,03/25/2024 12:07:39 PM,Criminal Trespass,GONE ON ARRIVAL,24078541,"550 E 15TH AVE, EUG",3,,03/25/2024
,03/25/2024 09:04:04 AM,03/25/2024 09:04:04 AM,Subpoena Service,CIVIL ISSUE,24078538,"344 A ST, SPR",P,,03/25/2024
,03/25/2024 08:53:29 AM,03/25/2024 11:18:56 AM,Traffic Hazard,FIELD INVESTIGATION,24078531,"3550-BLK FOX MEADOW RD, EUG",6,,03/25/2024
,03/25/2024 08:48:59 AM,03/25/2024 09:51:45 AM,Found Contraband,REPORT TAKEN,24078526,"55 E 10TH AVE, EUG",6,2404327,03/25/2024
,03/25/2024 08:48:18 AM,03/25/2024 10:35:45 AM,Theft,REPORT TAKEN,24078525,"1057 CHARNELTON ST, EUG",6,2404328,03/25/2024
,03/25/2024 08:47:12 AM,03/25/2024 08:59:09 AM,Suspicious Condition(s),REPORT TAKEN,24078524,"300 COUNTRY CLUB RD, EUG",4,2404325,03/25/2024
,03/25/2024 08:45:13 AM,03/25/2024 09:48:10 AM,Criminal Trespass,WARNING,24078521,"552 W 11TH AVE, EUG",3,,03/25/2024
,03/25/2024 08:37:29 AM,03/25/2024 08:39:32 AM,Assault,ARREST,24078513,"960 OLIVE ST, EUG",6,2404321,03/25/2024
,03/25/2024 08:31:25 AM,03/25/2024 08:31:25 AM,Assist Public Works,CITED IN LIEU OF CUSTODY,24078505,"W 13TH AVE/OLIVE ST, EUG",P,,03/25/2024
,03/25/2024 08:25:28 AM,03/25/2024 09:11:11 AM,Criminal Trespass,ADVISED,24078502,"2400 W 11TH AVE, EUG",3,,03/25/2024
,03/25/2024 08:23:40 AM,03/25/2024 09:02:40 AM,Unauthorized Use of Vehicle,REPORT TAKEN,24078501,"3516 GOODPASTURE LP, EUG",3,2404322,03/25/2024
,03/25/2024 08:08:31 AM,03/25/2024 08:46:49 AM,Disorderly Subject,INFORMATION ONLY,24078494,"2555 WILLAKENZIE RD, EUG",3,,03/25/2024
,03/25/2024 07:56:41 AM,03/25/2024 08:22:02 AM,Found Contraband,REPORT TAKEN,24078486,"2030 RIVER RD, EUG",5,2404323,03/25/2024
,03/25/2024 07:46:16 AM,03/25/2024 08:11:52 AM,Disabled Vehicle(s),DISREGARD,24078477,"RIVER RD/IRVINGTON DR, EUG",3,,03/25/2024
,03/25/2024 07:41:39 AM,03/25/2024 07:41:39 AM,Traffic Stop,ADVISED,24078470,"935 COUNTRY CLUB RD, EUG",6,,03/25/2024
,03/25/2024 07:36:50 AM,03/25/2024 07:36:50 AM,Illegal Camping,CITED IN LIEU OF CUSTODY,24078465,"1082 HWY 99N, EUG",P,2404318,03/25/2024
,03/25/2024 07:26:06 AM,03/25/2024 07:34:28 AM,"Dispute, Family",REPORT TAKEN,24078457,"1397 KELLER ST, EUG",4,2404319,03/25/2024
,03/25/2024 07:19:40 AM,03/25/2024 07:19:40 AM,Illegal Camping,ADVISED,24078453,"W 14TH AVE/CHARNELTON ST, EUG",P,,03/25/2024
,03/25/2024 07:18:09 AM,03/25/2024 07:18:09 AM,Illegal Camping,PATROL CHECK,24078452,"W 13TH AVE/CHARNELTON ST, EUG",P,,03/25/2024
,03/25/2024 07:17:32 AM,03/25/2024 07:37:09 AM,Criminal Trespass,PATROL CHECK,24078451,"996 JEFFERSON ST, EUG",6,,03/25/2024
,03/25/2024 07:10:01 AM,03/25/2024 08:59:38 AM,Criminal Trespass,CITED IN LIEU OF CUSTODY,24078447,"3595 W 11TH AVE, EUG",6,2404324,03/25/2024
,03/25/2024 06:02:43 AM,03/25/2024 06:04:03 AM,Suspicious Condition(s),REPORT TAKEN,24078427,"957 WILLAMETTE ST, EUG",3,2404317,03/25/2024
,03/25/2024 05:40:05 AM,03/25/2024 06:56:41 AM,Disorderly Subject,GONE ON ARRIVAL,24078424,"1680 COBURG RD, EUG",3,,03/25/2024
,03/25/2024 05:33:07 AM,03/25/2024 06:53:06 AM,Suspicious Subject(s),INFORMATION ONLY,24078420,"222 E BROADWAY, EUG",3,,03/25/2024
,03/25/2024 04:38:39 AM,03/25/2024 05:21:25 AM,Suspicious Condition(s),PATROL CHECK,24078405,"ALDER ALY/E 19TH AVE, EUG",3,,03/25/2024
,03/25/2024 04:34:56 AM,03/25/2024 04:42:07 AM,Unknown Problem,WELFARE CHECK DONE,24078404,"2243 ROOSEVELT BLVD, EUG",3,,03/25/2024
,03/25/2024 04:31:55 AM,03/25/2024 05:00:41 AM,Suspicious Subject(s),PATROL CHECK,24078403,"1261 ALDER ST, EUG",3,,03/25/2024
,03/25/2024 04:26:29 AM,03/25/2024 04:28:40 AM,Traffic Hazard,RESOLVED,24078402,"W 11TH AVE/GARFIELD ST, EUG",3,,03/25/2024
,03/25/2024 04:02:29 AM,03/25/2024 04:28:14 AM,Traffic Hazard,GONE ON ARRIVAL,24078399,"GILHAM RD/AYRES RD, EUG",,,03/25/2024
,03/25/2024 03:57:28 AM,03/25/2024 04:00:35 AM,Traffic Hazard,GONE ON ARRIVAL,24078397,"GREEN HILL RD/ROYAL AVE, EUG",3,,03/25/2024
,03/25/2024 03:41:39 AM,03/25/2024 03:45:01 AM,Disorderly Subject,ARREST,24078391,"1136 BARBER DR, EUG",3,2404316,03/25/2024
,03/25/2024 03:15:36 AM,03/25/2024 03:21:52 AM,Suspicious Condition(s),PATROL CHECK,24078388,"1100-BLK KINCAID ST, EUG",3,,03/25/2024
,03/25/2024 02:54:34 AM,03/25/2024 02:56:41 AM,Dispute,WELFARE CHECK DONE,24078385,"4690 ROYAL AVE, EUG",3,,03/25/2024
,03/25/2024 01:37:16 AM,03/25/2024 01:37:16 AM,Person Stop,WARNING,24078364,"ROYAL AVE/FAIRFIELD AVE, EUG",6,,03/25/2024
,03/25/2024 12:57:43 AM,03/25/2024 12:57:43 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24078355,"E 11TH AVE/ALDER ST, EUG",6,,03/25/2024
,03/25/2024 12:51:02 AM,03/25/2024 12:54:22 AM,Dispute,PATROL CHECK,24078353,"800-BLK LAURELHURST DR, EUG",3,,03/25/2024
,03/25/2024 12:42:58 AM,03/25/2024 12:44:04 AM,Dispute,UNABLE TO LOCATE,24078351,"1337 HILYARD ST, EUG",3,,03/25/2024
,03/25/2024 12:37:53 AM,03/25/2024 12:37:53 AM,Traffic Stop,WARNING,24078347,"BELTLINE WB/GILHAM RD, EUG",6,,03/25/2024
,03/25/2024 12:31:19 AM,03/25/2024 01:43:24 AM,Criminal Trespass,RESOLVED,24078342,"959 FRANKLIN BLVD, EUG",3,,03/25/2024
,03/25/2024 12:20:17 AM,03/25/2024 12:21:33 AM,"Fire, Trash Bin",RESOLVED,24078340,"240 WASHINGTON ST, EUG",P,,03/25/2024
,03/25/2024 12:12:41 AM,03/25/2024 01:35:18 AM,Criminal Trespass,RESOLVED,24078336,"1010 WILLAMETTE ST, EUG",3,,03/25/2024
,03/26/2024 11:46:52 PM,03/27/2024 12:38:01 AM,Criminal Trespass,RESOLVED,24080092,"367 W 13TH AVE, EUG",3,,03/26/2024
,03/26/2024 11:39:12 PM,03/27/2024 03:22:16 AM,Criminal Trespass,GONE ON ARRIVAL,24080088,"135 HATTON AVE, EUG",3,,03/26/2024
,03/26/2024 11:02:49 PM,03/27/2024 01:30:14 PM,Loud Noise,QUIET ON ARRIVAL,24080077,"PARK FOREST DR/HAWKINS LN, EUG",5,,03/26/2024
,03/26/2024 11:02:40 PM,03/26/2024 11:38:33 PM,Illegal Burning,GONE ON ARRIVAL,24080076,"1530 WILLAMETTE ST, EUG",5,,03/26/2024
,03/26/2024 10:59:44 PM,03/26/2024 11:01:38 PM,Burglary,PATROL CHECK,24080074,"3594 SUMMIT SKY BLVD, EUG",2,,03/26/2024
,03/26/2024 10:58:06 PM,03/26/2024 11:47:16 PM,Dispute,UNABLE TO LOCATE,24080072,"655 MONROE ST, EUG",3,,03/26/2024
,03/26/2024 10:55:45 PM,03/26/2024 11:44:15 PM,Dispute,WARNING,24080070,"E 14TH AVE/HIGH ST, EUG",3,,03/26/2024
,03/26/2024 10:51:23 PM,03/26/2024 10:56:38 PM,Dispute,REPORT TAKEN,24080063,"3078 MATT DR, EUG",6,2404407,03/26/2024
,03/26/2024 10:46:05 PM,03/26/2024 10:46:06 PM,Disorderly Subject,ASSISTED,24080060,"28801 DOUGLAS DR, EUG",P,,03/26/2024
,03/26/2024 10:43:06 PM,,Reckless Driving,REPORT TAKEN,24080057,"RIVER RD/CHAMBERS ST, EUG",3,2404405,03/26/2024
,03/26/2024 10:24:12 PM,03/26/2024 10:49:42 PM,Dispute,ADVISED,24080051,"3915 RIVER RD, EUG",3,,03/26/2024
,03/26/2024 10:20:22 PM,03/26/2024 10:25:30 PM,Disorderly Juvenile(s),ASSISTED,24080049,"3845 UNIVERSITY ST, EUG",3,,03/26/2024
,03/26/2024 10:19:54 PM,03/27/2024 12:33:45 AM,Criminal Trespass,ADVISED,24080048,"2750 ROOSEVELT BLVD, EUG",3,,03/26/2024
,03/26/2024 10:17:00 PM,03/27/2024 02:08:37 AM,Criminal Trespass,GONE ON ARRIVAL,24080046,"1977 GRANT ST, EUG",3,,03/26/2024
,03/26/2024 09:39:11 PM,03/26/2024 09:40:21 PM,Request Cover,ASSISTED,24080033,"605 W 4TH AVE, EUG",P,,03/26/2024
,03/26/2024 09:34:02 PM,03/26/2024 09:34:02 PM,Traffic Stop,SOBRIETY CHECK,24080025,"W 11TH AVE/LAWRENCE ST, EUG",6,,03/26/2024
,03/26/2024 09:29:29 PM,03/26/2024 10:21:16 PM,Dispute,ADVISED,24080024,"333 OAKWAY RD, EUG",3,,03/26/2024
,03/26/2024 08:58:37 PM,03/26/2024 09:07:29 PM,Fight,UNABLE TO LOCATE,24080010,"900 THRONE DR, EUG",3,,03/26/2024
,03/26/2024 08:50:57 PM,03/26/2024 09:10:12 PM,Suspicious Condition(s),INFORMATION ONLY,24080007,"451 W BROADWAY, EUG",3,,03/26/2024
,03/26/2024 08:44:10 PM,03/26/2024 09:15:31 PM,Reckless Driving,PATROL CHECK,24080001,"5650 BABE RUTH DR, EUG",3,,03/26/2024
,03/26/2024 08:41:37 PM,03/27/2024 08:36:34 AM,Criminal Trespass,PATROL CHECK,24079999,"3930 HIGH ST, EUG",4,,03/26/2024
,03/26/2024 08:27:23 PM,03/26/2024 08:37:42 PM,"Runaway(s), Juvenile",REPORT TAKEN,24079983,"2730 W LONE OAK LP, EUG",4,2404403,03/26/2024
,03/26/2024 08:13:52 PM,03/26/2024 08:14:52 PM,Burglary,ARREST,24079975,"2518 CLEVELAND ST, EUG",3,2404404,03/26/2024
,03/26/2024 08:06:58 PM,03/26/2024 09:22:08 PM,Dispute,WELFARE CHECK DONE,24079970,"CHARNELTON ST/W 10TH AVE, EUG",3,,03/26/2024
,03/26/2024 07:47:20 PM,03/26/2024 07:47:20 PM,Traffic Stop,WARNING,24079959,"300 COUNTRY CLUB RD, EUG",6,,03/26/2024
,03/26/2024 07:47:20 PM,03/26/2024 08:00:30 PM,Disorderly Subject,GONE ON ARRIVAL,24079958,"VAN BUREN ST/W 1ST AVE, EUG",3,,03/26/2024
,03/26/2024 07:44:04 PM,03/26/2024 09:38:57 PM,Criminal Trespass,GONE ON ARRIVAL,24079955,"1939 RIVER RD, EUG",3,,03/26/2024
,03/26/2024 07:36:28 PM,03/27/2024 12:14:00 AM,Dispute,PATROL CHECK,24079948,"3210 W 11TH AVE, EUG",3,,03/26/2024
,03/26/2024 07:04:04 PM,03/26/2024 07:04:04 PM,Person Stop,ADVISED,24079928,"COBURG RD/HARLOW RD, EUG",6,,03/26/2024
,03/26/2024 06:58:14 PM,03/26/2024 08:46:10 PM,Unattended Child(ren),PATROL CHECK,24079925,"4400-BLK SEAN ST, EUG",3,,03/26/2024
,03/26/2024 06:55:18 PM,03/26/2024 06:58:16 PM,Dispute,WELFARE CHECK DONE,24079924,"VALLEY RIVER CENTER/EXECUTIVE PKWY, EUG",3,,03/26/2024
,03/26/2024 06:53:03 PM,03/26/2024 06:56:36 PM,Dispute,WELFARE CHECK DONE,24079923,"1471 JOHN DAY DR, EUG",3,,03/26/2024
,03/26/2024 06:51:39 PM,03/26/2024 10:47:49 PM,Menacing,UNABLE TO LOCATE,24079921,"610 W 1ST AVE, EUG",3,,03/26/2024
,03/26/2024 06:28:01 PM,03/27/2024 08:40:33 AM,Dog Bite,REPORT TAKEN,24079905,"2145 ARTHUR ST, EUG",3,2404416,03/26/2024
,03/26/2024 06:12:48 PM,03/26/2024 06:44:22 PM,Criminal Trespass,ADVISED,24079894,"435 E 18TH ALY, EUG",3,,03/26/2024
,03/26/2024 06:02:49 PM,03/26/2024 06:05:40 PM,Reckless Driving,REPORT TAKEN,24079887,"RIVER RD/CHAMBERS ST, EUG",3,2404401,03/26/2024
,03/26/2024 05:54:54 PM,03/26/2024 08:10:41 PM,Criminal Trespass,GONE ON ARRIVAL,24079880,"3215 W 11TH AVE, EUG",3,,03/26/2024
,03/26/2024 05:40:15 PM,03/27/2024 12:20:40 AM,Criminal Trespass,WARNING,24079872,"2950 W 11TH AVE, EUG",3,,03/26/2024
,03/26/2024 05:37:45 PM,03/26/2024 05:56:32 PM,Assault 4,ARREST,24079870,"2788 RIVER RD, EUG",3,2404398,03/26/2024
,03/26/2024 05:02:43 PM,,Theft,REPORT TAKEN,24081270,"1235 UMPQUA AVE, EUG",P,2404491,03/26/2024
,03/26/2024 05:00:10 PM,03/26/2024 05:00:11 PM,Disabled Vehicle(s),RESOLVED,24079831,"CRESCENT AVE/COBURG RD, EUG",P,,03/26/2024
,03/26/2024 04:52:51 PM,03/26/2024 05:46:25 PM,Assault,REPORT TAKEN,24079827,"1801 ECHO HOLLOW RD, EUG",5,2404399,03/26/2024
,03/26/2024 04:33:58 PM,,Criminal Mischief,REPORT TAKEN,24079809,"LORD BYRON PL/TENNYSON AVE, EUG",P,2404391,03/26/2024
,03/26/2024 04:31:44 PM,03/26/2024 05:05:15 PM,Disabled Vehicle(s),GONE ON ARRIVAL,24079806,"950 BELTLINE WB, EUG",3,,03/26/2024
,03/26/2024 04:24:07 PM,03/26/2024 05:24:51 PM,Blocked Sidewalk,ARREST,24079800,"W 8TH AVE/ALMADEN ST, EUG",5,2404396,03/26/2024
,03/26/2024 04:24:06 PM,,Theft,REPORT TAKEN,24079801,"3230 PORTLAND ST, EUG",P,2404390,03/26/2024
,03/26/2024 04:08:58 PM,,Theft,REPORT TAKEN,24079791,"1976 ECHO HOLLOW RD, EUG",P,2404389,03/26/2024
,03/26/2024 04:08:03 PM,03/26/2024 04:11:43 PM,Disorderly Juvenile(s),WELFARE CHECK DONE,24079789,"978 HATTON AVE, EUG",3,,03/26/2024
,03/26/2024 04:02:39 PM,03/26/2024 04:14:45 PM,Location Stolen Property,REPORT TAKEN,24079786,"1055 BAILEY HILL RD, EUG",3,2404393,03/26/2024
,03/26/2024 03:59:18 PM,03/26/2024 04:01:40 PM,Stab Wound,REPORT TAKEN,24079779,"3333 W 11TH AVE, EUG",1,2404394,03/26/2024
,03/26/2024 03:59:18 PM,03/26/2024 04:01:40 PM,Stab Wound(s),REPORT TAKEN,24079779,"3333 W 11TH AVE, EUG",1,2404394,03/26/2024
,03/26/2024 03:58:23 PM,03/26/2024 03:58:23 PM,Traffic Stop,WARNING,24079776,"218 I105 WB, EUG",6,,03/26/2024
