Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
25076970,RFD,12:36:31,5MVF,37000 PARSONS CREEK RD,SPR,MEDICAL RESPONSE,2025-03-25
25076972,MTRO,12:36:32,5MVF,37000 PARSONS CREEK RD,SPR,MEDICAL RESPONSE,2025-03-25
25076977,MTRO,12:45:10,4EUG,1199 N TERRY ST,EUG,MEDICAL RESPONSE,2025-03-25
25076978,MTRO,12:45:39,4EUG,2951 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-25
25076988,MTRO,12:56:55,4EUG,11 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-25
25076994,RFD,13:04:21,8LFA,23498 HALL RD,CHE,MEDICAL RESPONSE,2025-03-25
25077005,MTRO,13:24:16,4EUG,970 BELTLINE EB,EUG,MEDICAL RESPONSE,2025-03-25
25077007,MTRO,13:24:45,4EUG,655 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2025-03-25
25077008,MTRO,13:25:19,5SPR,5495 A ST,SPR,MEDICAL RESPONSE,2025-03-25
25077023,RFD,13:47:27,8HAF,230 N 3RD ST,HAR,MEDICAL RESPONSE,2025-03-25
25077029,MTRO,13:53:10,4EUG,195 W 36TH AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077033,MTRO,13:55:34,5SPR,3535 GAME FARM RD,SPR,MEDICAL RESPONSE,2025-03-25
25077037,RFD,13:56:46,6SOL,WOODSON PL/N 9TH ST,COT,MOTOR VEH ACC INJURY,2025-03-25
25077034,MTRO,13:57:11,4EUG,2350 N TERRY ST,EUG,MEDICAL RESPONSE,2025-03-25
25077045,MTRO,14:01:28,4EUG,255 HIGH ST,EUG,MEDICAL RESPONSE,2025-03-25
25077052,MTRO,14:07:21,4EUG,3690 GLENWOOD DR,EUG,MEDICAL RESPONSE,2025-03-25
25077054,MTRO,14:11:42,4EUG,5040 W PORT ST,EUG,MEDICAL RESPONSE,2025-03-25
25077060,RFD,14:19:57,8LFA,2545 PRAIRIE RD,EUG,FIRE ALARM,2025-03-25
25077066,MTRO,14:23:18,4EUG,18387-BLK RIVER WILLAMETTE,EUG,INFORMATION - FIRE DEPT,2025-03-25
25077062,MTRO,14:23:22,4WLE,101 HILLVIEW LANE 2,EUG,MEDICAL RESPONSE,2025-03-25
25077079,MTRO,14:32:35,4RIR,PARK AVE/NORTHWEST EXPRESSWAY,EUG,MOTOR VEH ACC INJURY,2025-03-25
25077082,RFD,14:34:08,4RIR,PARK AVE/NORTHWEST EXPRESSWAY,EUG,MOTOR VEH ACC INJURY,2025-03-25
25077085,MTRO,14:40:35,5SPR,885 OAKDALE AVE,SPR,ASSIST POLICE,2025-03-25
25077083,RFD,14:41:30,6SOL,400 E MAIN ST,COT,ASSIST POLICE,2025-03-25
25077088,MTRO,14:45:17,4EUG,55 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-25
25077089,RFD,14:47:15,6SOL,625 E GIBBS AVE,COT,MEDICAL RESPONSE,2025-03-25
25077092,MTRO,14:49:18,5SPR,1424 T ST,SPR,MEDICAL RESPONSE,2025-03-25
25077100,MTRO,14:55:17,5SPR,350 Q ST,SPR,MEDICAL RESPONSE,2025-03-25
25077103,RFD,15:00:25,6SOL,949 S CT,COT,MEDICAL RESPONSE,2025-03-25
25077115,MTRO,15:08:59,4EUG,3974 MARSHALL AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077130,MTRO,15:17:13,4EUG,2264 DAKOTA ST,EUG,MEDICAL RESPONSE,2025-03-25
25077132,RFD,15:17:14,4EUG,2264 DAKOTA ST,EUG,MEDICAL RESPONSE,2025-03-25
25077131,MTRO,15:18:29,4EUG,310 GARFIELD ST,EUG,MEDICAL RESPONSE,2025-03-25
25077134,RFD,15:20:19,5MKF,MCKENZIE HWY/MP23,LEA,MOTOR VEH ACC INJURY,2025-03-25
25077138,MTRO,15:20:20,5MKF,MCKENZIE HWY/MP23,LEA,MOTOR VEH ACC INJURY,2025-03-25
25077135,RFD,15:21:25,8LFA,88672 ELLMAKER RD,VEN,MEDICAL RESPONSE,2025-03-25
25077143,MTRO,15:29:28,4EUG,E 15TH AVE/MOSS ST,EUG,MOTOR VEH ACC INJURY,2025-03-25
25077140,RFD,15:29:42,8JCF,1853 W 2ND AVE,JUN,MEDICAL RESPONSE,2025-03-25
25077165,MTRO,15:45:15,5SPR,4935 BLUEBELLE WAY,SPR,MEDICAL RESPONSE,2025-03-25
25077170,MTRO,15:49:54,4EUG,1500 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-25
25077174,MTRO,15:52:56,5SPR,3985 KATHRYN AVE,SPR,MOTOR VEH ACC INJURY,2025-03-25
25077186,MTRO,16:00:44,4EUG,1320 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-03-25
25077187,MTRO,16:01:18,4EUG,2975 AVA ST,EUG,MEDICAL RESPONSE,2025-03-25
25077189,RFD,16:01:38,6SOL,31428 COTTAGE GROVE LORANE RD,COT,MEDICAL RESPONSE,2025-03-25
25077192,MTRO,16:03:27,5SPR,5951-BLK MAIN ST,SPR,MOTOR VEH ACC INJURY,2025-03-25
25077200,RFD,16:09:14,6SOL,280 MAGNOLIA DR,CRE,MEDICAL RESPONSE,2025-03-25
25077198,MTRO,16:10:43,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2025-03-25
25077201,MTRO,16:11:35,4EUG,555 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-03-25
25077202,MTRO,16:14:33,5SPR,205 S 54TH ST,SPR,MEDICAL RESPONSE,2025-03-25
25077209,MTRO,16:17:46,4EUG,600 WATERFORD WAY,EUG,MEDICAL RESPONSE,2025-03-25
25077213,MTRO,16:21:38,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2025-03-25
25077216,RFD,16:21:39,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2025-03-25
25077224,MTRO,16:31:25,4EUG,5320 FOX HOLLOW RD,EUG,MEDICAL RESPONSE,2025-03-25
25077225,MTRO,16:32:33,4EUG,255 HIGH ST,EUG,MEDICAL RESPONSE,2025-03-25
25077231,MTRO,16:35:43,4EUG,488 BLAIR BLVD,EUG,MEDICAL RESPONSE,2025-03-25
25077234,RFD,16:35:43,4EUG,488 BLAIR BLVD,EUG,MEDICAL RESPONSE,2025-03-25
25077235,MTRO,16:36:55,4EUG,820 OAK ST,EUG,MEDICAL RESPONSE,2025-03-25
25077238,MTRO,16:40:09,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077241,RFD,16:40:10,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077239,RFD,16:41:32,6SOL,675 S 7TH ST,COT,ASSIST POLICE,2025-03-25
25077245,MTRO,16:48:49,5SPR,160 S 14TH ST,SPR,MEDICAL RESPONSE,2025-03-25
25077244,MTRO,16:49:40,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-25
25077259,RFD,17:00:55,5MKF,49198-BLK MCKENZIE HWY,VID,MOTOR VEH ACC UNKNOWN INJ,2025-03-25
25077264,MTRO,17:00:56,5MKF,49198-BLK MCKENZIE HWY,VID,MOTOR VEH ACC UNKNOWN INJ,2025-03-25
25077263,RFD,17:03:04,6SOL,400 E MAIN ST,COT,ASSIST POLICE,2025-03-25
25077270,RFD,17:05:45,8HAF,925 LASALLE ST,HAR,MEDICAL RESPONSE,2025-03-25
25077300,MTRO,17:46:07,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-03-25
25077308,MTRO,17:58:48,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2025-03-25
25077313,MTRO,18:02:35,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077316,MTRO,18:03:20,5SPR,1424 T ST,SPR,MEDICAL RESPONSE,2025-03-25
25077319,MTRO,18:06:45,4EUG,124 BRAE BURN DR,EUG,MEDICAL RESPONSE,2025-03-25
25077323,RFD,18:09:12,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-03-25
25077322,MTRO,18:09:44,5RAB,1171 LODGEPOLE CT,SPR,MEDICAL RESPONSE,2025-03-25
25077321,RFD,18:10:18,8LFA,87700 TERRITORIAL RD,VEN,MEDICAL RESPONSE,2025-03-25
25077325,RFD,18:12:14,5RAB,1171 LODGEPOLE CT,SPR,MEDICAL RESPONSE,2025-03-25
25077331,MTRO,18:14:45,4LFU,147 JILL AVE,EUG,MOTOR VEH ACC INJURY,2025-03-25
25077326,RFD,18:14:46,4LFU,147 JILL AVE,EUG,MOTOR VEH ACC INJURY,2025-03-25
25077328,MTRO,18:15:45,4EUG,433 W 8TH AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077333,RFD,18:19:37,4LFA,882 FAYETTE AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077338,MTRO,18:19:38,4LFA,882 FAYETTE AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077335,MTRO,18:21:08,4EUG,5523 CHARLES WAY,EUG,MEDICAL RESPONSE,2025-03-25
25077343,MTRO,18:23:35,4EUG,E 12TH AVE/HILYARD ST,EUG,ASSIST POLICE,2025-03-25
25077353,RFD,18:32:21,6SOL,25 S S ST,COT,MEDICAL RESPONSE,2025-03-25
25077350,MTRO,18:32:34,4EUG,1967 ADAMS ST,EUG,MEDICAL RESPONSE,2025-03-25
25077377,MTRO,18:49:47,4EUG,3700 BABCOCK LN,EUG,MEDICAL RESPONSE,2025-03-25
25077379,MTRO,18:51:30,5SPR,5335 DAISY ST,SPR,MEDICAL RESPONSE,2025-03-25
25077391,MTRO,18:57:05,4LFU,4874 HERMAN ST,EUG,MEDICAL RESPONSE,2025-03-25
25077393,RFD,19:02:10,5MKF,44531 MCKENZIE HWY,LEA,MEDICAL RESPONSE,2025-03-25
25077395,MTRO,19:02:11,5MKF,44531 MCKENZIE HWY,LEA,MEDICAL RESPONSE,2025-03-25
25077397,MTRO,19:06:42,4EUG,572 N DANEBO AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077402,RFD,19:20:09,6SOL,79638 DELIGHT VALLEY SCHOOL RD,COT,MEDICAL RESPONSE,2025-03-25
25077404,MTRO,19:20:27,4EUG,W BROADWAY/HAYES ST,EUG,TRASH BIN FIRE,2025-03-25
25077414,RFD,19:32:48,5PGP,PARKWAY RD/HWY 58,PLE,MOTOR VEH ACC INJURY,2025-03-25
25077416,MTRO,19:32:49,5PGP,PARKWAY RD/HWY 58,PLE,MOTOR VEH ACC INJURY,2025-03-25
25077423,MTRO,19:37:03,5SPR,4531 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2025-03-25
25077421,MTRO,19:40:06,5SPR,1349 T ST,SPR,MEDICAL RESPONSE,2025-03-25
25077431,RFD,19:49:46,6SOL,1500 VILLAGE DR,COT,MEDICAL RESPONSE,2025-03-25
25077442,MTRO,20:02:41,4EUG,785 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-25
25077446,RFD,20:08:49,5UMF,56905 NORTH BANK RD,MCK,MEDICAL RESPONSE,2025-03-25
25077450,MTRO,20:08:50,5UMF,56905 NORTH BANK RD,MCK,MEDICAL RESPONSE,2025-03-25
25077454,MTRO,20:11:55,5UMF,56905 NORTH BANK RD,MCK,MEDICAL RESPONSE,2025-03-25
25077455,RFD,20:12:51,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-03-25
25077459,RFD,20:21:35,5DEF,38263 WHEELER RD,DEX,MEDICAL RESPONSE,2025-03-25
25077462,MTRO,20:21:36,5DEF,38263 WHEELER RD,DEX,MEDICAL RESPONSE,2025-03-25
25077465,MTRO,20:27:37,4EUG,4675 GOODPASTURE LP,EUG,MEDICAL RESPONSE,2025-03-25
25077466,MTRO,20:30:41,4RIR,827 MAXWELL RD,EUG,MEDICAL RESPONSE,2025-03-25
25077475,MTRO,20:47:31,4EUG,1360 BRAMBLEWOOD LN,EUG,MEDICAL RESPONSE,2025-03-25
25077477,MTRO,20:49:16,4EUG,530 BLAIR BLVD,EUG,MEDICAL RESPONSE,2025-03-25
25077480,RFD,20:50:26,8LFA,87846 OAK ISLAND DR,VEN,MOTOR VEH ACC INJURY,2025-03-25
25077481,MTRO,20:51:25,4EUG,3230 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-03-25
25077485,MTRO,20:54:02,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-25
25077490,RFD,20:57:01,8JCF,25051 LAVELL RD,JUN,MEDICAL RESPONSE,2025-03-25
25077493,MTRO,20:58:54,5WLS,3242 GAME FARM RD,SPR,MEDICAL RESPONSE,2025-03-25
25077496,MTRO,21:04:24,4EUG,3250 QUEENS EAST ST,EUG,MEDICAL RESPONSE,2025-03-25
25077498,RFD,21:04:25,4EUG,3250 QUEENS EAST ST,EUG,MEDICAL RESPONSE,2025-03-25
25077495,MTRO,21:05:30,4EUG,415 SAHALIE WAY,EUG,MEDICAL RESPONSE,2025-03-25
25077499,MTRO,21:09:12,4EUG,4582 CAMBON ST,EUG,MEDICAL RESPONSE,2025-03-25
25077504,MTRO,21:11:34,4EUG,1980 GRANT ST,EUG,MEDICAL RESPONSE,2025-03-25
25077503,MTRO,21:12:48,4EUG,150-BLK N SENECA RD,EUG,GAS LEAK,2025-03-25
25077510,RFD,21:14:04,4EUG,415 SAHALIE WAY,EUG,MEDICAL RESPONSE,2025-03-25
25077508,MTRO,21:18:43,4RIR,1336 OAK DR,EUG,MEDICAL RESPONSE,2025-03-25
25077517,MTRO,21:22:43,4EUG,2082 AMIRANTE ST,EUG,MEDICAL RESPONSE,2025-03-25
25077523,MTRO,21:25:48,4EUG,376 E 11TH AVE,EUG,FIRE ALARM,2025-03-25
25077537,MTRO,21:55:46,4EUG,E 29TH AVE/FERRY ST,EUG,BRUSH FIRE,2025-03-25
25077542,MTRO,22:07:24,4EUG,2650 RIVER RD,EUG,HAZARDOUS SPILL,2025-03-25
25077547,MTRO,22:12:29,4EUG,2751 SHADOW VIEW DR,EUG,MEDICAL RESPONSE,2025-03-25
25077555,MTRO,22:22:50,5GLW,4550 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2025-03-25
25077576,MTRO,23:01:27,4EUG,4075 AERIAL WAY,EUG,MEDICAL RESPONSE,2025-03-25
25077585,MTRO,23:25:38,5SPR,3752 INTERNATIONAL CT,SPR,MEDICAL RESPONSE,2025-03-25
25077589,RFD,23:32:59,8LFA,23029 GREEN CREEK RD,ELM,ILLEGAL BURNING,2025-03-25
25077590,MTRO,23:34:04,5SPR,6894 C ST,SPR,MEDICAL RESPONSE,2025-03-25
25077604,MTRO,00:00:55,5SPR,485 W CENTENNIAL BLVD,SPR,ASSIST POLICE,2025-03-26
25077605,MTRO,00:05:51,4EUG,3632 N DELTA HWY,EUG,MEDICAL RESPONSE,2025-03-26
25077606,MTRO,00:06:57,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-26
25077610,MTRO,00:19:17,5SPR,1550 Q ST,SPR,ODOR INVESTIGATION,2025-03-26
25077615,RFD,00:31:21,5LWF,40230 BIG FALL CREEK RD,FAL,BRUSH FIRE,2025-03-26
25077623,RFD,00:47:23,4LFA,3260 STARK CT,EUG,MEDICAL RESPONSE,2025-03-26
25077624,MTRO,00:47:24,4LFA,3260 STARK CT,EUG,MEDICAL RESPONSE,2025-03-26
25077640,MTRO,01:25:14,4EUG,3553 W 1ST AVE,EUG,FIRE ALARM,2025-03-26
25077644,MTRO,01:33:25,4EUG,1621 SKIPPER AVE,EUG,MEDICAL RESPONSE,2025-03-26
25077645,MTRO,01:41:03,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-03-26
25077647,MTRO,01:46:44,5GLW,4750 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2025-03-26
25077662,MTRO,02:22:48,4X,2525 FLORAL HILL DR,EUG,MEDICAL RESPONSE,2025-03-26
25077671,MTRO,02:49:11,5SPR,1154 S 41ST ST,SPR,MEDICAL RESPONSE,2025-03-26
25077676,RFD,03:10:00,6SOL,34913 GAROUTTE RD,COT,MEDICAL RESPONSE,2025-03-26
25077685,RFD,03:27:37,6SOL,1131 E WASHINGTON AVE,COT,MEDICAL RESPONSE,2025-03-26
25077688,RFD,03:39:12,4LFU,3605 STARK ST,EUG,ASSIST POLICE,2025-03-26
25077689,MTRO,03:39:13,4LFU,3605 STARK ST,EUG,ASSIST POLICE,2025-03-26
25077691,MTRO,03:44:40,5SPR,540 36TH ST,SPR,MEDICAL RESPONSE,2025-03-26
25077697,MTRO,03:50:02,4LFU,515 NOTTINGHAM AVE,EUG,MEDICAL RESPONSE,2025-03-26
25077695,RFD,03:50:03,4LFU,515 NOTTINGHAM AVE,EUG,MEDICAL RESPONSE,2025-03-26
25077686,MTRO,03:58:00,5SPR,6715 SIMEON DR,SPR,ASSAULT WITH INJURY,2025-03-26
25077686,MTRO,03:58:00,5SPR,6715 SIMEON DR,SPR,MEDICAL RESPONSE,2025-03-26
25077704,RFD,04:25:36,6SOL,1515 VILLAGE DR,COT,HOSPITAL ON DIVERT,2025-03-26
25077705,MTRO,04:34:21,4EUG,425 ALEXANDER LP,EUG,MEDICAL RESPONSE,2025-03-26
25077714,MTRO,05:07:15,4EUG,2092 ROLAND WAY,EUG,MEDICAL RESPONSE,2025-03-26
25077711,MTRO,05:16:13,4EUG,1257 CALVIN ST,EUG,MEDICAL RESPONSE,2025-03-26
25077716,RFD,05:16:50,6SOL,629 MARY NEAL LN,CRE,LIFT ASSIST,2025-03-26
25077722,RFD,05:45:55,8JCF,530 BIRCH ST,JUN,MEDICAL RESPONSE,2025-03-26
25077726,MTRO,06:03:08,4EUG,1080 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-03-26
25077728,RFD,06:08:42,8JCF,151 MAPLE ST,JUN,MEDICAL RESPONSE,2025-03-26
25077740,MTRO,06:48:00,4EUG,984 HATTON AVE,EUG,MEDICAL RESPONSE,2025-03-26
25077751,RFD,07:11:25,6SOL,1110 E HARRISON AVE,COT,MEDICAL RESPONSE,2025-03-26
25077756,MTRO,07:19:36,4EUG,3655 W 13TH AVE,EUG,CARBON MONOXIDE ALARM,2025-03-26
25077763,RFD,07:35:35,6SOL,735 S 2ND ST,CRE,MEDICAL RESPONSE,2025-03-26
25077768,MTRO,07:37:59,4LFU,2607 DONEGAL ST,EUG,MEDICAL RESPONSE,2025-03-26
25077765,RFD,07:38:00,4LFU,2607 DONEGAL ST,EUG,MEDICAL RESPONSE,2025-03-26
25077770,MTRO,07:38:55,4EUG,80 E 33RD AVE,EUG,MEDICAL RESPONSE,2025-03-26
25077769,MTRO,07:40:30,5SPR,1111 MOHAWK BLVD,SPR,MEDICAL RESPONSE,2025-03-26
25077776,RFD,07:47:16,5HAF,21196 I5 NB,HAR,MEDICAL RESPONSE,2025-03-26
25077781,MTRO,07:47:17,5HAF,21196 I5 NB,HAR,MEDICAL RESPONSE,2025-03-26
25077784,MTRO,07:52:08,4EUG,2519 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-03-26
25077801,MTRO,08:09:59,4EUG,1330 W 6TH AVE,EUG,VEHICLE/PEDESTRIAN CRASH,2025-03-26
25077804,MTRO,08:13:18,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2025-03-26
25077810,RFD,08:15:34,5MKF,40744 MCKENZIE HWY,SPR,MOTOR VEH ACC INJURY,2025-03-26
25077812,MTRO,08:15:35,5MKF,40744 MCKENZIE HWY,SPR,MOTOR VEH ACC INJURY,2025-03-26
25077814,MTRO,08:19:51,5SPR,2150 OLYMPIC ST,SPR,FIRE ALARM,2025-03-26
25077819,MTRO,08:27:21,4EUG,1015 ARROWSMITH ST,EUG,INFORMATION - FIRE DEPT,2025-03-26
25077837,RFD,08:57:22,8LFA,1065 SANBORN AVE,EUG,MEDICAL RESPONSE,2025-03-26
25077846,MTRO,09:12:48,4EUG,1060 GREEN ACRES RD,EUG,ASSIST POLICE,2025-03-26
25077847,MTRO,09:16:19,5SPR,506 W CENTENNIAL BLVD,SPR,MEDICAL RESPONSE,2025-03-26
25077850,MTRO,09:17:48,4EUG,4550 W 11TH AVE,EUG,FIRE ALARM,2025-03-26
25077854,RFD,09:30:19,6SOL,1715 S 5TH ST,COT,MEDICAL RESPONSE,2025-03-26
25077853,MTRO,09:31:03,4EUG,389 W 29TH AVE,EUG,MEDICAL RESPONSE,2025-03-26
25077857,MTRO,09:32:45,5SPR,3535 GAME FARM RD,SPR,MEDICAL RESPONSE,2025-03-26
25077868,MTRO,09:48:41,4EUG,1060 GREEN ACRES RD,EUG,MEDICAL RESPONSE,2025-03-26
25077876,MTRO,09:58:17,4ZUM,88036 GREEN HILL RD,EUG,MEDICAL RESPONSE,2025-03-26
25077880,MTRO,10:01:48,4EUG,1470-1/2 LAWRENCE ST,EUG,MEDICAL RESPONSE,2025-03-26
25077884,MTRO,10:05:51,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-03-26
25077887,RFD,10:08:54,6SOL,82064 HOWE LN,CRE,MEDICAL RESPONSE,2025-03-26
25077891,RFD,10:14:37,6SOL,77811 CENTER ST,COT,MEDICAL RESPONSE,2025-03-26
25077897,MTRO,10:17:44,4EUG,451 COVEY LN,EUG,MEDICAL RESPONSE,2025-03-26
25077902,MTRO,10:24:29,5SPR,4531 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2025-03-26
25077903,MTRO,10:25:41,4RIR,253 BRIARCLIFF DR,EUG,MEDICAL RESPONSE,2025-03-26
25077907,MTRO,10:30:59,5SPR,1166 36TH ST,SPR,MEDICAL RESPONSE,2025-03-26
25077915,RFD,10:40:03,8LFA,25797 FLECK RD,VEN,MEDICAL RESPONSE,2025-03-26
25077916,MTRO,10:40:40,5SPR,646 LOCHAVEN AVE,SPR,MEDICAL RESPONSE,2025-03-26
25077926,MTRO,10:46:50,4EUG,2063 ASSUMPTION ST,EUG,MEDICAL RESPONSE,2025-03-26
25077936,MTRO,10:58:16,4EUG,1426 OAK ST,EUG,MEDICAL RESPONSE,2025-03-26
25077940,MTRO,11:02:09,4EUG,222 E BROADWAY,EUG,MEDICAL RESPONSE,2025-03-26
25077957,MTRO,11:23:13,4EUG,3819 MIRROR POND WAY,EUG,MEDICAL RESPONSE,2025-03-26
25077955,MTRO,11:24:26,5SPR,1554 M ST,SPR,MEDICAL RESPONSE,2025-03-26
25077972,MTRO,11:39:16,4EUG,637 ARCHIE ST,EUG,MEDICAL RESPONSE,2025-03-26
25077978,RFD,11:39:17,4EUG,637 ARCHIE ST,EUG,MEDICAL RESPONSE,2025-03-26
25077999,MTRO,12:10:03,4RIR,1521 COPPING ST,EUG,MEDICAL RESPONSE,2025-03-26
25078003,MTRO,12:12:23,4EUG,807 W 26TH AVE,EUG,MEDICAL RESPONSE,2025-03-26
25078008,MTRO,12:13:47,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-03-26
25078010,RFD,12:14:55,8LFA,HWY 126/MP36,NOT,MOTOR VEH ACC UNKNOWN INJ,2025-03-26
25078020,MTRO,12:28:29,4EUG,1212 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-26
25078024,MTRO,12:28:56,4EUG,4137 FULLER AVE,EUG,VEHICLE/PEDESTRIAN CRASH,2025-03-26
25078027,RFD,12:28:57,4EUG,4137 FULLER AVE,EUG,VEHICLE/PEDESTRIAN CRASH,2025-03-26
25078021,RFD,12:30:02,8JCF,HWY 99E/HWY 99W,JUN,AREA CHECK FOR SMOKE,2025-03-26
25078029,MTRO,12:35:44,5SPR,520 S 57TH PL,SPR,MEDICAL RESPONSE,2025-03-26
25078028,RFD,12:36:50,8LFA,27481 10TH ST,JUN,MEDICAL RESPONSE,2025-03-26
25078031,MTRO,12:38:26,4EUG,4988 HYDE LN,EUG,MEDICAL RESPONSE,2025-03-26
25078039,RFD,12:40:09,4EUG,GREENWICH AVE/KALMIA ST,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-03-26
25078038,MTRO,12:41:36,4EUG,4900 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-03-26
25078046,MTRO,12:47:09,5RAB,1519 W QUINALT ST,SPR,MEDICAL RESPONSE,2025-03-26
25078057,MTRO,12:59:58,5SPR,885 OAKDALE AVE,SPR,MEDICAL RESPONSE,2025-03-26
25078059,RFD,13:01:14,5MKF,41311 MCKENZIE HWY,SPR,MEDICAL RESPONSE,2025-03-26
25078062,MTRO,13:01:15,5MKF,41311 MCKENZIE HWY,SPR,MEDICAL RESPONSE,2025-03-26
25078060,MTRO,13:01:46,5SPR,280 S 38TH ST,SPR,MEDICAL RESPONSE,2025-03-26
25078061,MTRO,13:03:02,5SPR,18TH ST/OLYMPIC ST,SPR,ACCIDENT BIKE,2025-03-26
25078070,RFD,13:11:46,5MKF,41843 HOLDEN CREEK LN,SPR,MEDICAL RESPONSE,2025-03-26
25078075,MTRO,13:11:46,5MKF,41843 HOLDEN CREEK LN,SPR,MEDICAL RESPONSE,2025-03-26
25078078,MTRO,13:17:04,4WLE,3900 COBURG RD,EUG,MEDICAL RESPONSE,2025-03-26
25078076,MTRO,13:17:40,4EUG,4055 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-03-26
25078093,MTRO,13:29:35,5SPR,1225 28TH ST,SPR,MEDICAL RESPONSE,2025-03-26
25078107,MTRO,13:41:10,5SPR,3377 RIVERBEND DR,SPR,MEDICAL RESPONSE,2025-03-26
25078109,RFD,13:41:11,5SPR,3377 RIVERBEND DR,SPR,MEDICAL RESPONSE,2025-03-26
25078105,MTRO,13:42:54,4EUG,1809 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-03-26
25078110,MTRO,13:44:17,4EUG,LINCOLN ST/W BROADWAY,EUG,MEDICAL RESPONSE,2025-03-26
25078082,MTRO,13:46:47,5SPR,240 W K ST,SPR,MEDICAL RESPONSE,2025-03-26
25078118,RFD,13:49:33,5PGP,84587 HILLTOP DR,PLE,MEDICAL RESPONSE,2025-03-26
25078121,MTRO,13:49:33,5PGP,84587 HILLTOP DR,PLE,MEDICAL RESPONSE,2025-03-26
25078129,RFD,13:59:22,8LFA,87986 SHERWOOD ST,VEN,MEDICAL RESPONSE,2025-03-26
25078123,MTRO,14:05:34,4EUG,2360 CHAMBERS ST,EUG,MEDICAL RESPONSE,2025-03-26
25078136,MTRO,14:09:31,4EUG,1515 FETTERS LP,EUG,MEDICAL RESPONSE,2025-03-26
25078157,RFD,14:18:34,6SOL,3075 ROW RIVER RD,COT,MEDICAL RESPONSE,2025-03-26
25078163,RFD,14:24:07,8JCF,475 E 9TH AVE,JUN,MEDICAL RESPONSE,2025-03-26
25078176,RFD,14:31:12,5PGP,BOB STRAUB PKWY/JASPER RD,SPR,BRUSH FIRE,2025-03-26
25078192,MTRO,14:46:50,4EUG,190 HWY 99N,EUG,MEDICAL RESPONSE,2025-03-26
25078194,MTRO,14:48:33,4EUG,4010 AERIAL WAY,EUG,MEDICAL RESPONSE,2025-03-26
25078202,MTRO,14:51:38,4EUG,1195 CITY VIEW ST,EUG,MEDICAL RESPONSE,2025-03-26
25078204,RFD,14:54:51,6SOL,1540 S 4TH ST,COT,MEDICAL RESPONSE,2025-03-26
25078215,RFD,15:08:38,4LFU,485 DEAN AVE,EUG,MEDICAL RESPONSE,2025-03-26
25078220,MTRO,15:08:39,4LFU,485 DEAN AVE,EUG,MEDICAL RESPONSE,2025-03-26
25078219,MTRO,15:09:35,4EUG,1133 OLIVE ST,EUG,FIRE ALARM,2025-03-26
25078222,MTRO,15:15:20,4EUG,520 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-03-26
