Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
25051164,MTRO,02:55:33,4EUG,1155 DARLENE LN,EUG,MEDICAL RESPONSE,2025-02-26
25051172,MTRO,03:20:10,4EUG,2496 SORREL WAY,EUG,MEDICAL RESPONSE,2025-02-26
25051166,MTRO,03:32:28,4EUG,1410 JOHN DAY DR,EUG,MEDICAL RESPONSE,2025-02-26
25051176,MTRO,03:36:28,4EUG,4271 BOSTON LN,EUG,MEDICAL RESPONSE,2025-02-26
25051198,MTRO,04:36:46,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-02-26
25051214,MTRO,05:31:42,4EUG,501 DIVISION AVE,EUG,LIFT ASSIST,2025-02-26
25051215,MTRO,05:35:10,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-02-26
25051226,MTRO,05:55:19,4EUG,1150 LAMPLITE LN,EUG,MEDICAL RESPONSE,2025-02-26
25051217,MTRO,05:56:12,4EUG,268 MADISON ST,EUG,MEDICAL RESPONSE,2025-02-26
25051232,MTRO,06:22:18,4EUG,2290 ROCKY LN,EUG,MEDICAL RESPONSE,2025-02-26
25051234,MTRO,06:30:31,4RIR,1041 PARK AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051243,MTRO,06:51:22,4EUG,1767 KINGS NORTH ST,EUG,MEDICAL RESPONSE,2025-02-26
25051244,MTRO,06:51:50,4EUG,3273 LINCOLN ST,EUG,MEDICAL RESPONSE,2025-02-26
25051248,MTRO,07:06:29,4EUG,1522 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051250,MTRO,07:10:35,4EUG,750 N TERRY ST,EUG,MEDICAL RESPONSE,2025-02-26
25051260,MTRO,07:27:12,4EUG,1257 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051268,MTRO,07:49:02,4EUG,450-BLK HWY 99N,EUG,MEDICAL RESPONSE,2025-02-26
25051269,MTRO,07:57:56,4EUG,2739 JEPPESEN ACRES RD,EUG,MEDICAL RESPONSE,2025-02-26
25051275,MTRO,08:06:18,4EUG,251 W BROADWAY,EUG,MEDICAL RESPONSE,2025-02-26
25051276,MTRO,08:06:58,4EUG,3273 LINCOLN ST,EUG,MEDICAL RESPONSE,2025-02-26
25051252,MTRO,08:34:39,4ZUM,87750 CHAR LET DR,EUG,INFORMATION BURNING,2025-02-26
25051301,MTRO,08:40:23,4EUG,2477 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2025-02-26
25051318,MTRO,09:06:14,4EUG,1720 WHITE OAK DR,EUG,MEDICAL RESPONSE,2025-02-26
25051335,MTRO,09:24:30,4EUG,950 ARCADIA DR,EUG,MEDICAL RESPONSE,2025-02-26
25051336,MTRO,09:26:33,4EUG,348 RUBY AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051366,MTRO,09:52:00,4EUG,394 BLAIR BLVD,EUG,MEDICAL RESPONSE,2025-02-26
25051382,MTRO,10:12:01,4EUG,4040 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051413,MTRO,10:35:54,4EUG,501 DIVISION AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051416,RFD,10:35:54,4EUG,501 DIVISION AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051429,MTRO,10:51:14,4EUG,2123 W 12TH AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051433,RFD,10:55:21,4LFU,2957 CROCKER RD,EUG,MEDICAL RESPONSE,2025-02-26
25051436,MTRO,10:55:22,4LFU,2957 CROCKER RD,EUG,MEDICAL RESPONSE,2025-02-26
25051438,MTRO,11:00:43,4EUG,733 W 4TH ALY,EUG,MEDICAL RESPONSE,2025-02-26
25051461,MTRO,11:33:11,4EUG,950 W 22ND AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051466,MTRO,11:35:06,4EUG,4900 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051464,MTRO,11:36:44,4EUG,2250 RIDGEWAY DR,EUG,MEDICAL RESPONSE,2025-02-26
25051470,MTRO,11:39:21,4EUG,2945 TIMBERLINE DR,EUG,MEDICAL RESPONSE,2025-02-26
25051484,MTRO,11:51:17,4EUG,3642 WILSHIRE LN,EUG,MEDICAL RESPONSE,2025-02-26
25051485,MTRO,11:53:43,4EUG,65 W 30TH AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051526,MTRO,12:45:07,4EUG,4249 FERGUS AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051542,MTRO,12:57:47,4EUG,1690 TAYLOR ST,EUG,MEDICAL RESPONSE,2025-02-26
25051546,MTRO,13:00:44,4EUG,90 COMMONS DR,EUG,MEDICAL RESPONSE,2025-02-26
25051553,MTRO,13:10:44,4EUG,120 W HILLIARD LN,EUG,MEDICAL RESPONSE,2025-02-26
25051554,MTRO,13:11:25,4EUG,W 1ST AVE/VAN BUREN ST,EUG,MEDICAL RESPONSE,2025-02-26
25051558,MTRO,13:15:46,4EUG,2822 ELYSIUM AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051560,MTRO,13:18:54,4EUG,1690 ADKINS ST,EUG,MEDICAL RESPONSE,2025-02-26
25051564,MTRO,13:23:44,4EUG,4020 W AMAZON DR,EUG,MEDICAL RESPONSE,2025-02-26
25051569,MTRO,13:26:36,4EUG,1910 E 15TH AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051591,MTRO,13:50:28,4EUG,3065 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-02-26
25051587,MTRO,13:50:58,4EUG,1180 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-02-26
25051596,MTRO,13:55:52,4EUG,WILLAMETTE ST/E 10TH AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051617,RFD,14:13:41,4LFA,85575 PINE GROVE RD,EUG,MEDICAL RESPONSE,2025-02-26
25051626,MTRO,14:13:42,4LFA,85575 PINE GROVE RD,EUG,MEDICAL RESPONSE,2025-02-26
25051620,MTRO,14:16:37,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2025-02-26
25051670,MTRO,14:56:23,4EUG,600 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-02-26
25051673,MTRO,14:57:33,4EUG,722 ROSSMORE ST,EUG,MEDICAL RESPONSE,2025-02-26
25051680,MTRO,15:03:26,4EUG,1600 ADKINS ST,EUG,MEDICAL RESPONSE,2025-02-26
25051683,MTRO,15:04:47,4EUG,W 6TH ALY/VAN BUREN ST,EUG,TRASH BIN FIRE,2025-02-26
25051722,MTRO,15:50:05,4EUG,341 E 12TH AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051731,MTRO,15:59:47,4EUG,2547 BRITTANIA PL,EUG,MEDICAL RESPONSE,2025-02-26
25051749,MTRO,16:18:31,4EUG,2855 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-02-26
25051748,MTRO,16:20:14,4EUG,1101 KINCAID ST,EUG,MEDICAL RESPONSE,2025-02-26
25051753,MTRO,16:24:54,4EUG,350 PEARL ST,EUG,MEDICAL RESPONSE,2025-02-26
25051756,MTRO,16:25:46,4EUG,820 OAK ST,EUG,MEDICAL RESPONSE,2025-02-26
25051769,MTRO,16:44:25,4EUG,3800 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2025-02-26
25051780,RFD,16:55:28,4LFA,84861 SARVIS BERRY LN,EUG,MEDICAL RESPONSE,2025-02-26
25051784,MTRO,16:55:29,4LFA,84861 SARVIS BERRY LN,EUG,MEDICAL RESPONSE,2025-02-26
25051777,MTRO,17:04:25,4EUG,325 I105 EB,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-02-26
25051794,MTRO,17:05:41,4EUG,697 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2025-02-26
25051795,MTRO,17:10:51,4EUG,1927 HEITZMAN WAY,EUG,MEDICAL RESPONSE,2025-02-26
25051800,MTRO,17:12:09,4EUG,501 DIVISION AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051804,RFD,17:12:09,4EUG,501 DIVISION AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051802,MTRO,17:13:28,4EUG,456 ALEXANDER LP,EUG,MEDICAL RESPONSE,2025-02-26
25051805,MTRO,17:15:43,4EUG,3580 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051803,MTRO,17:16:16,4EUG,4075 AERIAL WAY,EUG,MEDICAL RESPONSE,2025-02-26
25051812,MTRO,17:23:20,4EUG,1550 MIST CT,EUG,MEDICAL RESPONSE,2025-02-26
25051818,MTRO,17:31:33,4EUG,1455 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-02-26
25051819,MTRO,17:32:31,4EUG,1170 PEARL ST,EUG,FIRE ALARM,2025-02-26
25051827,RFD,17:43:47,4LFA,85037 LARSON RD,EUG,MEDICAL RESPONSE,2025-02-26
25051830,MTRO,17:43:48,4LFA,85037 LARSON RD,EUG,MEDICAL RESPONSE,2025-02-26
25051824,MTRO,17:47:36,4EUG,1840 AGATE ST,EUG,ASSAULT WITH INJURY,2025-02-26
25051824,MTRO,17:47:36,4EUG,1840 AGATE ST,EUG,MEDICAL RESPONSE,2025-02-26
25051839,MTRO,18:01:35,4EUG,CITY VIEW ST/WILSON DR,EUG,ODOR INVESTIGATION,2025-02-26
25051850,MTRO,18:05:50,4EUG,2650 RIVER RD,EUG,SMOKE FROM A STRUCTURE,2025-02-26
25051851,RFD,18:05:51,4EUG,2650 RIVER RD,EUG,SMOKE FROM A STRUCTURE,2025-02-26
25051861,MTRO,18:16:44,4EUG,W 10TH AVE/LAWRENCE ST,EUG,MEDICAL RESPONSE,2025-02-26
25051883,MTRO,18:40:16,4EUG,4055 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-02-26
25051894,MTRO,18:51:06,4EUG,395 W 5TH AVE,EUG,ACCIDENT VEHICLE BIKE,2025-02-26
25051896,MTRO,18:54:42,4EUG,3760 N CLAREY ST,EUG,MEDICAL RESPONSE,2025-02-26
25051920,MTRO,19:32:53,4EUG,885 GRANT ST,EUG,MEDICAL RESPONSE,2025-02-26
25051952,MTRO,20:12:39,4EUG,94 W BROADWAY,EUG,MEDICAL RESPONSE,2025-02-26
25051960,MTRO,20:21:36,4EUG,2680 CRESTA DE RUTA ST,EUG,MEDICAL RESPONSE,2025-02-26
25051965,MTRO,20:25:58,4EUG,1755 KINGSLEY RD,EUG,MEDICAL RESPONSE,2025-02-26
25051991,MTRO,21:10:33,4EUG,E 16TH AVE/ALDER ST,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-02-26
25051996,MTRO,21:13:28,4EUG,2956 WOLF MEADOWS LN,EUG,MEDICAL RESPONSE,2025-02-26
25052025,MTRO,21:52:39,4EUG,3215 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-02-26
25052040,MTRO,22:16:43,4EUG,2754 CHAD DR,EUG,MEDICAL RESPONSE,2025-02-26
25052060,RFD,22:39:38,8LFA,NORTHWEST EXPRESSWAY/IRVING RD,EUG,ACCIDENT VEHICLE BIKE,2025-02-26
25052051,MTRO,22:39:54,4EUG,910 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-02-26
25052106,MTRO,23:35:58,4EUG,2910 POWELL ST,EUG,MEDICAL RESPONSE,2025-02-26
25052129,MTRO,00:15:09,4EUG,2865 CHERYL ST,EUG,MEDICAL RESPONSE,2025-02-27
25052139,MTRO,00:31:34,4EUG,354 E 14TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052150,MTRO,00:51:15,4EUG,600 WATERFORD WAY,EUG,MEDICAL RESPONSE,2025-02-27
25052153,MTRO,00:59:22,4EUG,265 W 8TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052160,MTRO,01:19:16,4RIR,1800 RIVER RD,EUG,MEDICAL RESPONSE,2025-02-27
25052164,MTRO,01:27:39,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-02-27
25052171,MTRO,01:40:32,4EUG,3060 ONYX ST,EUG,MEDICAL RESPONSE,2025-02-27
25052172,MTRO,01:44:55,4EUG,451 W 13TH AVE,EUG,RECKLESS BURNING,2025-02-27
25052180,MTRO,02:05:05,4RIR,1764 LINWOOD ST,EUG,ASSIST POLICE,2025-02-27
25052198,MTRO,03:14:19,4EUG,90 COMMONS DR,EUG,MEDICAL RESPONSE,2025-02-27
25052207,RFD,03:26:44,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-02-27
25052218,MTRO,04:16:18,4EUG,2626 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-02-27
25052234,MTRO,05:18:49,4EUG,560 OAK ST,EUG,MEDICAL RESPONSE,2025-02-27
25052235,MTRO,05:19:37,4EUG,E 11TH AVE/HILYARD ST,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-02-27
25052247,RFD,05:51:19,8EUG,4184 SABRENA AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052249,MTRO,05:54:21,4EUG,3135 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052253,MTRO,05:57:53,5CBF,19905 I5 NB,EUG,VEHICLE FIRE,2025-02-27
25052255,RFD,05:57:54,5CBF,19905 I5 NB,EUG,VEHICLE FIRE,2025-02-27
25052275,MTRO,07:00:48,4EUG,1334 ANDERSEN LN,EUG,MEDICAL RESPONSE,2025-02-27
25052277,RFD,07:08:31,5PGG,34060 E PEEBLES RD,EUG,MEDICAL RESPONSE,2025-02-27
25052278,MTRO,07:08:32,5PGG,34060 E PEEBLES RD,EUG,MEDICAL RESPONSE,2025-02-27
25052307,MTRO,07:51:17,4EUG,4447 KNOOP AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052327,RFD,08:12:13,4LFU,3403 STARK ST,EUG,MEDICAL RESPONSE,2025-02-27
25052329,MTRO,08:12:14,4LFU,3403 STARK ST,EUG,MEDICAL RESPONSE,2025-02-27
25052328,MTRO,08:13:32,4EUG,600 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-02-27
25052332,MTRO,08:15:32,4EUG,3500 HILYARD ST,EUG,FIRE ALARM,2025-02-27
25052335,MTRO,08:18:05,4EUG,770 E 11TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052365,MTRO,08:54:07,4EUG,1201 MCLEAN BLVD,EUG,MEDICAL RESPONSE,2025-02-27
25052367,MTRO,08:55:40,4EUG,55 COBURG RD,EUG,MEDICAL RESPONSE,2025-02-27
25052371,MTRO,09:06:42,4EUG,1045 MAXWELL RD,EUG,ASSIST POLICE,2025-02-27
25052372,MTRO,09:10:22,4EUG,2477 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2025-02-27
25052374,RFD,09:12:24,4PGG,4000 E 30TH AVE,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-02-27
25052376,MTRO,09:12:25,4PGG,4000 E 30TH AVE,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-02-27
25052379,MTRO,09:18:50,4EUG,580 HUNSAKER LN,EUG,MEDICAL RESPONSE,2025-02-27
25052386,MTRO,09:28:42,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2025-02-27
25052390,MTRO,09:32:08,4ZUM,5711 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052416,MTRO,10:07:26,4EUG,2045 WILLAMETTE ST,EUG,SMOKE FROM A STRUCTURE,2025-02-27
25052434,RFD,10:21:33,8LFA,2665 HWY 99N,EUG,MEDICAL RESPONSE,2025-02-27
25052443,MTRO,10:27:06,4EUG,2700 COLUMBIA ST,EUG,FIRE ALARM,2025-02-27
25052447,RFD,10:29:31,4EUG,469 NAISMITH BLVD,EUG,MEDICAL RESPONSE,2025-02-27
25052444,MTRO,10:29:32,4EUG,469 NAISMITH BLVD,EUG,MEDICAL RESPONSE,2025-02-27
25052456,MTRO,10:36:29,4EUG,1626 SILVERWATER LN,EUG,MEDICAL RESPONSE,2025-02-27
25052460,MTRO,10:39:16,4LFA,85604 SVARVERUD RD,EUG,MEDICAL RESPONSE,2025-02-27
25052454,RFD,10:39:16,4LFA,85604 SVARVERUD RD,EUG,MEDICAL RESPONSE,2025-02-27
25052462,MTRO,10:45:18,4EUG,2315 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2025-02-27
25052471,MTRO,10:58:51,4EUG,3650 HICKORY AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052478,RFD,11:03:19,4LFA,85446 LORANE HWY,EUG,MEDICAL RESPONSE,2025-02-27
25052481,MTRO,11:03:20,4LFA,85446 LORANE HWY,EUG,MEDICAL RESPONSE,2025-02-27
25052479,MTRO,11:03:55,4EUG,255 HIGH ST,EUG,MEDICAL RESPONSE,2025-02-27
25052487,MTRO,11:11:25,4EUG,2310 SANDY DR,EUG,MEDICAL RESPONSE,2025-02-27
25052508,MTRO,11:22:43,4EUG,1201 MCLEAN BLVD,EUG,MEDICAL RESPONSE,2025-02-27
25052514,MTRO,11:27:35,4EUG,1750 S BERTELSEN RD,EUG,FIRE ALARM,2025-02-27
25052521,MTRO,11:36:17,4EUG,1238 COLTON WAY,EUG,MEDICAL RESPONSE,2025-02-27
25052542,MTRO,11:57:53,4EUG,1166 E 28TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052556,MTRO,12:09:44,4EUG,1188 W 13TH AVE,EUG,FIRE APARTMENT,2025-02-27
25052568,MTRO,12:18:28,4EUG,2300 WARREN ST,EUG,MEDICAL RESPONSE,2025-02-27
25052570,MTRO,12:19:45,4EUG,1601 CHAMBERS ST,EUG,MEDICAL RESPONSE,2025-02-27
25052574,MTRO,12:28:29,4EUG,4818 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052593,MTRO,12:43:50,4EUG,1161 E 13TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052604,MTRO,12:56:22,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2025-02-27
25052653,MTRO,13:46:10,4EUG,3994 MIRROR POND WAY,EUG,CARBON MONOXIDE ALARM,2025-02-27
25052656,MTRO,13:48:03,4EUG,2770 AGATE ST,EUG,MEDICAL RESPONSE,2025-02-27
25052658,MTRO,13:51:00,4EUG,1201 MCLEAN BLVD,EUG,MEDICAL RESPONSE,2025-02-27
25052669,MTRO,13:57:42,4EUG,975 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052678,MTRO,14:02:55,4EUG,1040 OAK ST,EUG,MEDICAL RESPONSE,2025-02-27
25052692,RFD,14:07:11,8EUG,1430 NAPA VALLEY LN,EUG,MEDICAL RESPONSE,2025-02-27
25052688,RFD,14:10:57,4LFU,122 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2025-02-27
25052695,MTRO,14:10:57,4LFU,122 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2025-02-27
25052713,MTRO,14:26:07,4EUG,1410 W 13TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052721,MTRO,14:35:25,4EUG,2533 CUBIT ST,EUG,MEDICAL RESPONSE,2025-02-27
25052720,MTRO,14:40:57,4EUG,2554 SHELDON VILLAGE LP,EUG,MEDICAL RESPONSE,2025-02-27
25052740,MTRO,14:48:34,4LFU,2655 DONEGAL ST,EUG,MEDICAL RESPONSE,2025-02-27
25052762,MTRO,15:12:37,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2025-02-27
25052770,MTRO,15:18:05,4EUG,959 W 4TH ALY,EUG,MEDICAL RESPONSE,2025-02-27
25052769,MTRO,15:22:13,4EUG,1522 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052780,MTRO,15:29:39,4EUG,470 E 46TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052788,MTRO,15:34:22,4EUG,5320 FOX HOLLOW RD,EUG,MEDICAL RESPONSE,2025-02-27
25052801,MTRO,15:45:31,4LFU,185 FEDERAL LN,EUG,MEDICAL RESPONSE,2025-02-27
25052797,MTRO,15:46:26,4EUG,48 OAKWAY CENTER,EUG,MEDICAL RESPONSE,2025-02-27
25052814,MTRO,16:02:18,4EUG,1805 GARDEN AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052822,MTRO,16:12:14,4EUG,RIVER RD/NORTHWEST EXPRESSWAY,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-02-27
25052828,MTRO,16:14:58,4EUG,205 E 6TH AVE,EUG,ELEVATOR NON-EMERGENCY,2025-02-27
25052842,MTRO,16:29:29,4EUG,2988 OAK ST,EUG,MEDICAL RESPONSE,2025-02-27
25052846,MTRO,16:36:48,4EUG,2597 PRIMROSE ST,EUG,MEDICAL RESPONSE,2025-02-27
25052850,MTRO,16:37:50,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2025-02-27
25052866,MTRO,16:49:35,4EUG,3119 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052867,MTRO,16:50:24,4EUG,600 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-02-27
25052888,MTRO,17:07:19,4EUG,222 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052892,MTRO,17:10:55,4EUG,3655 W 13TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052903,RFD,17:18:52,8LFA,PRAIRIE RD/IRVINGTON DR,EUG,MOTOR VEH ACC NO INJURY,2025-02-27
25052972,MTRO,18:23:58,4EUG,723 HWY 99N,EUG,MEDICAL RESPONSE,2025-02-27
25052985,MTRO,18:30:58,4EUG,3800 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2025-02-27
25052978,MTRO,18:32:41,4EUG,630 W 30TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25052997,MTRO,18:45:36,4EUG,1199 N TERRY ST,EUG,MEDICAL RESPONSE,2025-02-27
25053005,MTRO,18:53:35,4EUG,4494 CASCADE DR,EUG,MEDICAL RESPONSE,2025-02-27
25053010,MTRO,19:00:19,4EUG,2951 COBURG RD,EUG,MEDICAL RESPONSE,2025-02-27
25053027,MTRO,19:26:15,4EUG,2811 BAILEY LN,EUG,MEDICAL RESPONSE,2025-02-27
25053029,MTRO,19:27:35,4EUG,5430 DONOHOE AVE,EUG,MEDICAL RESPONSE,2025-02-27
25053049,MTRO,19:59:39,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2025-02-27
25053054,MTRO,20:02:21,4EUG,1671 ADELMAN LP,EUG,MEDICAL RESPONSE,2025-02-27
25053066,RFD,20:13:28,4LFU,721 SKIPPER AVE,EUG,MEDICAL RESPONSE,2025-02-27
25053070,MTRO,20:13:29,4LFU,721 SKIPPER AVE,EUG,MEDICAL RESPONSE,2025-02-27
25053093,MTRO,20:49:06,4EUG,2121 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2025-02-27
25053104,MTRO,20:55:27,4EUG,495 LONE OAK AVE,EUG,MEDICAL RESPONSE,2025-02-27
25053109,MTRO,21:01:19,4EUG,4575 W 11TH AVE,EUG,ASSIST POLICE,2025-02-27
25053118,RFD,21:17:17,5PGG,86623 FRANKLIN BLVD,EUG,SUBJECT DOWN,2025-02-27
25053120,MTRO,21:17:17,5PGG,86623 FRANKLIN BLVD,EUG,SUBJECT DOWN,2025-02-27
25053128,MTRO,21:27:54,4EUG,580 BETHEL DR,EUG,MEDICAL RESPONSE,2025-02-27
25053130,MTRO,21:28:56,4EUG,660 BERNTZEN RD,EUG,MEDICAL RESPONSE,2025-02-27
25053135,MTRO,21:32:40,4EUG,2090 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2025-02-27
25053136,MTRO,21:36:29,4EUG,1000 PATTERSON ST,EUG,MEDICAL RESPONSE,2025-02-27
25053137,MTRO,21:37:02,4EUG,2766 CRESCENT AVE,EUG,MEDICAL RESPONSE,2025-02-27
25053148,RFD,21:44:04,4CBF,32393 COBURG BOTTOM LOOP RD,EUG,MEDICAL RESPONSE,2025-02-27
25053153,MTRO,21:44:05,4CBF,32393 COBURG BOTTOM LOOP RD,EUG,MEDICAL RESPONSE,2025-02-27
25053157,MTRO,21:52:53,4EUG,2730 BAILEY LN,EUG,MEDICAL RESPONSE,2025-02-27
25053174,RFD,22:11:47,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-02-27
25053181,MTRO,22:24:15,5SPR,5400-BLK FRANKLIN BLVD,EUG,PUBLIC ASSIST- FIRE/EMS,2025-02-27
25053201,MTRO,23:01:42,4EUG,3060 RIVER RD,EUG,MEDICAL RESPONSE,2025-02-27
25053227,MTRO,23:33:38,4EUG,425 ALEXANDER LP,EUG,MEDICAL RESPONSE,2025-02-27
25053228,MTRO,23:37:43,4EUG,58 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-02-27
25053243,MTRO,23:59:02,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2025-02-27
25053245,RFD,00:00:42,4LFU,180 KINGSBURY AVE,EUG,MEDICAL RESPONSE,2025-02-28
25053263,MTRO,00:28:54,4EUG,45-BLK W BROADWAY,EUG,ASSIST POLICE,2025-02-28
25053272,RFD,00:44:30,8LFA,27212 CLEAR LAKE RD,EUG,MOTOR VEH ACC INJURY,2025-02-28
25053286,MTRO,01:20:50,4EUG,2275 FAIRMOUNT BLVD,EUG,MEDICAL RESPONSE,2025-02-28
25053291,MTRO,01:29:00,4EUG,969 HWY 99N,EUG,MEDICAL RESPONSE,2025-02-28
25053297,MTRO,01:41:59,4EUG,2839 BARBADOS DR,EUG,MEDICAL RESPONSE,2025-02-28
25053312,MTRO,02:46:08,4EUG,2951 COBURG RD,EUG,MEDICAL RESPONSE,2025-02-28
25053319,MTRO,03:19:19,4EUG,2615 LONE OAK WAY,EUG,FIRE ALARM,2025-02-28
25053323,MTRO,03:32:51,4EUG,100 RIVER AVE,EUG,MEDICAL RESPONSE,2025-02-28
25053326,MTRO,03:36:27,4EUG,1140 GRANT ST,EUG,MEDICAL RESPONSE,2025-02-28
25053327,MTRO,03:43:48,4EUG,470 W BROADWAY,EUG,HOUSE FIRE,2025-02-28
25053339,MTRO,04:38:57,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2025-02-28
25053345,MTRO,05:23:29,4EUG,2300 WARREN ST,EUG,MEDICAL RESPONSE,2025-02-28
25053348,MTRO,05:33:18,4RIR,1868 N PARK AVE,EUG,MEDICAL RESPONSE,2025-02-28
25053354,MTRO,06:04:52,4EUG,2360 CHAMBERS ST,EUG,MEDICAL RESPONSE,2025-02-28
25053368,RFD,06:45:05,5PGG,18991 I5 SB,EUG,AREA CHECK FOR SMOKE,2025-02-28
25053379,MTRO,07:10:44,4EUG,5071 SAXON WAY,EUG,MEDICAL RESPONSE,2025-02-28
25053380,MTRO,07:14:00,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2025-02-28
25053381,MTRO,07:15:15,4EUG,5962 FIRESTONE DR,EUG,MEDICAL RESPONSE,2025-02-28
25053397,MTRO,07:39:36,4EUG,4600 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-02-28
25053396,MTRO,07:40:29,4EUG,E 37TH AVE/W AMAZON DR,EUG,AREA CHECK FOR SMOKE,2025-02-28
25053407,RFD,08:02:51,8LFA,NORTHWEST EXPRESSWAY/IRVING RD,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-02-28
25053412,MTRO,08:05:30,4RIR,1400 LAKE DR,EUG,VEHICLE FIRE,2025-02-28
25053417,MTRO,08:12:10,4EUG,1202 JACOBS DR,EUG,MEDICAL RESPONSE,2025-02-28
25053421,RFD,08:17:40,8LFA,2510 WILBUR AVE,EUG,MEDICAL RESPONSE,2025-02-28
25053423,MTRO,08:22:08,4EUG,2380 HARVARD DR,EUG,MEDICAL RESPONSE,2025-02-28
