yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived,agency
2025,OTHR,25075798,2025-03-24 11:36:30,,PHONE,"TRANSPORT, CAHOOTS",DIS ,DISREGARD,,,19172,0,0,EP05,7,97402,CAHOOT,0,0,CAHOOTS
2025,OTHR,25075803,2025-03-24 11:41:37,,PHONE,"SUICIDAL SUBJECT, CAHOOTS",ASST,ASSISTED,1420.0,,2829,1,0,EP04,7,97402,CAHOOT,1,1,CAHOOTS
2025,OTHR,25075805,2025-03-24 11:43:20,,PHONE,"INFO / ATL, CAHOOTS",RSLV,RESOLVED,,,143,0,0,EP03,5,97405,,0,0,EPD
2025,LAW ,25075806,2025-03-24 11:44:16,,PHONE,HARASSMENT,ADVI,ADVISED,6837.0,7352.0,8367,1,1,EP04,4,97402,1E42  ,2,1,EPD
2025,LAW ,25075807,2025-03-24 11:45:15,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,13.0,,19,1,0,EP06,P,97404,1E42  ,1,1,EPD
2025,LAW ,25075810,2025-03-24 11:49:53,,PHONE,DOG BARKING,RSLV,RESOLVED,1175.0,,1711,1,0,EP05,5,97402,2C82  ,1,0,EPD
2025,LAW ,25075811,2025-03-24 11:50:02,,PHONE,MOTOR VEH ACC NO INJURY,MVAN,MOTOR VEHICLE ACCIDENT - NO DISPATCH,,,122,0,0,EP05,1,97402,,0,0,EPD
2025,OTHR,25075814,2025-03-24 11:52:52,,PHONE,"CHECK WELFARE, CAHOOTS",RSLV,RESOLVED,23358.0,23432.0,29806,1,1,EP03,7,97405,,1,0,EPD
2025,LAW ,25075815,2025-03-24 11:52:53,,E911,UNKNOWN PROBLEM,REL ,REFERRED TO OTHER AGENCY,,,363,0,0,EP02,P,97401,,0,0,EPD
2025,LAW ,25075819,2025-03-24 11:58:54,,SELF,ASSIST PUBLIC WORKS,RSLV,RESOLVED,0.0,0.0,4524,1,1,EP05,P,97402,2O11  ,2,2,EPD
2025,LAW ,25075820,2025-03-24 12:00:55,,PHONE,CHECK WELFARE,ADVI,ADVISED,157.0,430.0,704,1,1,EP02,3,97401,2F71  ,2,2,EPD
2025,LAW ,25075824,2025-03-24 12:02:25,,W911,MOTOR VEH ACC UNKNOWN INJ,ASST,ASSISTED,105.0,470.0,1335,1,1,EP02,1,97401,2W71  ,1,1,EPD
2025,LAW ,25075828,2025-03-24 12:05:51,,E911,INCOMPLETE CALL,DIS ,DISREGARD,,,90,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25075831,2025-03-24 12:07:37,,PHONE,BLOCKED DRIVEWAY,ADVI,ADVISED,1658.0,1931.0,2693,1,1,EP02,5,97401,2F71  ,1,1,EPD
2025,LAW ,25075833,2025-03-24 12:08:55,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,432,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25075836,2025-03-24 12:09:38,2504718,E911,DISPUTE,REPT,REPORT TAKEN,101.0,341.0,10823,1,1,EP06,3,97404,3U61  ,6,6,EPD
2025,LAW ,25075839,2025-03-24 12:11:37,,W911,CHECK WELFARE,WELC,WELFARE CHECK DONE,472.0,472.0,477,1,1,EP03,3,97405,1E13  ,1,1,EPD
2025,LAW ,25075840,2025-03-24 12:11:52,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,592.0,,1572,1,0,EP01,5,97401,2W72  ,1,1,EPD
2025,LAW ,25075844,2025-03-24 12:15:49,,PHONE,DISORDERLY SUBJECT,GOA ,GONE ON ARRIVAL,422.0,1057.0,1258,1,1,EP01,3,97408,1E12  ,3,3,EPD
2025,LAW ,25075845,2025-03-24 12:17:01,,PHONE,UNAUTHORIZED USE OF VEHICLE,INFO,INFORMATION ONLY,,,819,0,0,EP04,P,97405,,0,0,EPD
2025,LAW ,25075846,2025-03-24 12:17:46,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,414,1,1,EP04,6,97402,3V28  ,1,1,EPD
2025,LAW ,25075847,2025-03-24 12:18:12,,PHONE,SUSPICIOUS CONDITIONS,INFO,INFORMATION ONLY,,,433,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25075848,2025-03-24 12:19:24,,PHONE,FOUND PROPERTY,RSLV,RESOLVED,1124.0,1124.0,3219,1,1,EP01,5,97401,2W72  ,1,1,EPD
2025,LAW ,25075851,2025-03-24 12:20:10,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,414,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25075853,2025-03-24 12:24:22,,PHONE,MOTOR VEH ACC NO INJURY,MVAN,MOTOR VEHICLE ACCIDENT - NO DISPATCH,,,313,0,0,EP05,1,97402,,0,0,EPD
2025,LAW ,25075854,2025-03-24 12:25:05,,PHONE,TRAFFIC HAZARD,PCHK,PATROL CHECK,699.0,856.0,1232,1,1,EP05,3,97402,3E63  ,3,3,EPD
2025,OTHR,25075855,2025-03-24 12:26:56,,PHONE,"INFO / ATL, CAHOOTS",DIS ,DISREGARD,,,191,0,0,EP01,5,97401,,0,0,EPD
2025,LAW ,25075856,2025-03-24 12:29:28,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,275,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25075857,2025-03-24 12:31:26,,W911,DISPUTE,WELC,WELFARE CHECK DONE,272.0,518.0,2113,1,1,EP01,3,97408,1U11  ,2,2,EPD
2025,LAW ,25075861,2025-03-24 12:37:43,,PHONE,ALARM,INFO,INFORMATION ONLY,,,111,0,0,EP04,P,97405,,0,0,EPD
2025,LAW ,25075864,2025-03-24 12:40:51,2504720,PHONE,DISORDERLY SUBJECT,ARR ,ARREST,868.0,1069.0,12102,1,1,EP05,8,97402,3E63  ,5,5,EPD
2025,LAW ,25075866,2025-03-24 12:41:52,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1919,1,1,EP02,6,97401,1F65  ,2,2,EPD
2025,LAW ,25075867,2025-03-24 12:42:18,,W911,OVERDOSE,ASST,ASSISTED,24.0,24.0,448,1,1,EP02,1,97401,2F71  ,2,2,EPD
2025,LAW ,25075869,2025-03-24 12:44:20,,W911,SUSPICIOUS CONDITIONS,RSLV,RESOLVED,452.0,,2455,1,0,EP05,3,97402,2U21  ,3,1,EPD
2025,LAW ,25075870,2025-03-24 12:44:44,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1484,1,1,EP01,6,97401,1E13  ,1,1,EPD
2025,LAW ,25075872,2025-03-24 12:49:30,,PHONE,ASSIST PUBLIC- POLICE,ASST,ASSISTED,425.0,1193.0,1924,1,1,EP01,5,97401,1W81  ,1,1,EPD
2025,LAW ,25075873,2025-03-24 12:49:42,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,1573,1,1,EP05,6,97402,3V28  ,1,1,EPD
2025,LAW ,25075874,2025-03-24 12:49:43,,PHONE,FOUND PROPERTY,INFO,INFORMATION ONLY,,,1289,0,0,EP01,5,97401,,0,0,EPD
2025,LAW ,25075875,2025-03-24 12:51:42,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,1.0,1.0,334,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,OTHR,25075876,2025-03-24 12:51:45,,PHONE,"SUICIDAL SUBJECT, CAHOOTS",ASST,ASSISTED,1689.0,3291.0,3839,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25075877,2025-03-24 12:53:05,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,,,549,0,0,EP07,P,97401,,0,0,EPD
2025,LAW ,25075879,2025-03-24 12:54:09,,E911,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,156,0,0,EP01,5,97401,,0,0,EPD
2025,LAW ,25075884,2025-03-24 12:59:26,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,741,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25075885,2025-03-24 13:02:30,2504731,PHONE,BURGLARY,REPT,REPORT TAKEN,5072.0,5760.0,13720,1,1,EP06,5,97404,3W82  ,1,1,EPD
2025,LAW ,25075887,2025-03-24 13:03:06,,SELF,TRAFFIC STOP,SBCK,SOBRIETY CHECK,0.0,0.0,349,1,1,EP01,6,97401,2E23  ,1,1,EPD
2025,LAW ,25075890,2025-03-24 13:10:52,,PHONE,FRAUD,INFO,INFORMATION ONLY,,,967,0,0,EP06,P,97404,,0,0,EPD
2025,OTHR,25075891,2025-03-24 13:11:21,,PHONE,"CHECK WELFARE, CAHOOTS",DIS ,DISREGARD,,,14067,0,0,EP05,7,97402,CAHOOT,0,0,CAHOOTS
2025,LAW ,25075892,2025-03-24 13:11:29,2504722,PHONE,SHOPLIFT,AO  ,ASSISTING OFFICER,393.0,661.0,8024,1,1,EP01,3,97401,1U11  ,2,2,EPD
2025,OTHR,25075894,2025-03-24 13:13:25,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,15636.0,15878.0,16443,1,1,EP02,7,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25075899,2025-03-24 13:18:55,,PHONE,HIT AND RUN,NOIN,NO INVESTIGATION,22837.0,23389.0,24083,1,1,EP05,4,97402,4U44  ,1,1,EPD
2025,LAW ,25075900,2025-03-24 13:19:00,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,341,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25075901,2025-03-24 13:24:09,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,946.0,1324,1,1,EP02,6,97401,2W71  ,1,1,EPD
2025,LAW ,25075902,2025-03-24 13:24:29,,PHONE,HARASSMENT,ACC ,ACCIDENTALLY CHOSE NEW EVENT,,,411,0,0,EP04,P,97405,,0,0,EPD
2025,LAW ,25075903,2025-03-24 13:24:47,2504723,SELF,TRAFFIC STOP,REPT,REPORT TAKEN,0.0,0.0,5040,1,1,EP05,6,97402,1E43  ,2,2,EPD
2025,LAW ,25075904,2025-03-24 13:25:52,2504721,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP03,P,97403,1W74  ,0,0,EPD
2025,LAW ,25075906,2025-03-24 13:27:08,2504727,PHONE,CRIMINAL TRESPASS,ARR ,ARREST,469.0,844.0,24550,1,1,EP03,4,97405,2U21  ,9,9,EPD
2025,LAW ,25075907,2025-03-24 13:27:26,,SELF,PATROL CHECK,FI  ,FIELD INVESTIGATION,0.0,0.0,632,1,1,EP02,6,97401,2E23  ,2,2,EPD
2025,LAW ,25075910,2025-03-24 13:32:21,2504902,PHONE,ANIMAL COMPLAINT,REPT,REPORT TAKEN,,,290,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25075914,2025-03-24 13:36:34,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,5454,1,1,EP02,6,97401,3V28  ,2,2,EPD
2025,OTHR,25075915,2025-03-24 13:37:17,,W911,"SUICIDAL SUBJECT, CAHOOTS",LCSO,RELAYED TO LANE COUNTY SHERIFFS OFFICE,,,4631,0,0,EP06,7,97404,CAHOOT,0,0,CAHOOTS
2025,LAW ,25075919,2025-03-24 13:40:02,2504725,SELF,ILLEGAL CAMPING,ARR ,ARREST,0.0,542.0,8846,1,1,EP05,P,97402,2O11  ,2,2,EPD
2025,LAW ,25075923,2025-03-24 13:40:10,2504724,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP07,P,97401,1W74  ,0,0,EPD
2025,LAW ,25075926,2025-03-24 13:45:33,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,2576,1,1,EP02,6,97401,1F67  ,2,2,EPD
2025,LAW ,25075928,2025-03-24 13:46:01,,W911,ILLEGAL DISCHARGE FIREARM,PCHK,PATROL CHECK,855.0,865.0,2888,1,1,EP01,3,97401,1E12  ,4,4,EPD
2025,LAW ,25075929,2025-03-24 13:46:15,,PHONE,CRIMINAL TRESPASS,INFO,INFORMATION ONLY,,,625,0,0,EP06,P,97404,,0,0,EPD
2025,LAW ,25075930,2025-03-24 13:46:30,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,464.0,2185,1,1,EP05,6,97402,2W71  ,1,1,EPD
2025,OTHR,25075934,2025-03-24 13:52:36,,PHONE,"PUBLIC ASSIST, CAHOOTS",GOA ,GONE ON ARRIVAL,15268.0,15785.0,15857,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25075935,2025-03-24 13:53:07,,PHONE,CHECK WELFARE,PCHK,PATROL CHECK,2087.0,2087.0,2579,1,1,EP01,3,97401,1E12  ,2,1,EPD
2025,LAW ,25075938,2025-03-24 13:57:51,,PHONE,AUDIBLE ALARM,INFO,INFORMATION ONLY,,,116,0,0,EP02,3,97401,,0,0,EPD
2025,LAW ,25075939,2025-03-24 13:58:42,,W911,DISPUTE,PCHK,PATROL CHECK,348.0,1114.0,1773,1,1,EP03,3,97405,2E23  ,2,2,EPD
2025,LAW ,25075943,2025-03-24 14:05:32,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,773,1,1,EP05,6,97402,1M16  ,2,2,EPD
2025,LAW ,25075944,2025-03-24 14:06:04,,PHONE,HARASSMENT,ADVI,ADVISED,599.0,,1584,1,0,EP02,4,97401,2F71  ,1,1,EPD
2025,LAW ,25075945,2025-03-24 14:08:17,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,12936.0,12936.0,13361,1,1,EP05,4,97402,DELTA1,1,1,EPD
2025,LAW ,25075947,2025-03-24 14:09:50,,SELF,ASSIST PUBLIC- POLICE,ASST,ASSISTED,1.0,432.0,884,1,1,EP02,P,97401,2W72  ,1,1,EPD
2025,OTHR,25075950,2025-03-24 14:11:56,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,15134.0,15134.0,15813,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25075954,2025-03-24 14:12:33,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,393.0,,397,1,0,EP04,5,97405,1E42  ,1,1,EPD
2025,LAW ,25075961,2025-03-24 14:18:24,2504733,W911,MOTOR VEH ACC UNKNOWN INJ,CLC ,CITED IN LIEU OF CUSTODY,331.0,737.0,11116,1,1,EP05,1,97402,3E63  ,4,4,EPD
2025,LAW ,25075962,2025-03-24 14:17:50,2504726,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP07,P,97401,1W74  ,0,0,EPD
2025,LAW ,25075963,2025-03-24 14:19:13,,PHONE,CHECK WELFARE,WELC,WELFARE CHECK DONE,12779.0,13462.0,13930,1,1,EP05,4,97402,4E42  ,2,2,EPD
2025,LAW ,25075966,2025-03-24 14:22:06,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,614,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,OTHR,25075973,2025-03-24 14:27:48,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,30284.0,30284.0,30293,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,OTHR,25075978,2025-03-24 14:31:13,,PHONE,"SUICIDAL SUBJECT, CAHOOTS",LCSO,RELAYED TO LANE COUNTY SHERIFFS OFFICE,,,343,0,0,EP05,5,97402,CAHOOT,0,0,CAHOOTS
2025,LAW ,25075980,2025-03-24 14:30:20,2504728,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,1W74  ,0,0,EPD
2025,LAW ,25075982,2025-03-24 14:33:27,,PHONE,TRANSPORT,TRAN,TRANSPORT MADE,6417.0,6813.0,9533,1,1,EP02,3,97401,3U61  ,1,1,EPD
2025,LAW ,25075985,2025-03-24 14:37:26,,PHONE,DOG AT LARGE,INFO,INFORMATION ONLY,301.0,2187.0,2193,1,1,EP04,4,97405,2C82  ,1,1,EPD
2025,LAW ,25075990,2025-03-24 14:38:45,2504729,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP04,P,97405,1W74  ,0,0,EPD
2025,OTHR,25075991,2025-03-24 14:39:58,,PHONE,"SUICIDAL SUBJECT, CAHOOTS",TRAN,TRANSPORT MADE,1490.0,2233.0,8099,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25075993,2025-03-24 14:40:02,2504735,SELF,ILLEGAL BURNING,REPT,REPORT TAKEN,0.0,0.0,25667,1,1,EP05,1,97402,3U62  ,3,3,EPD
2025,LAW ,25075994,2025-03-24 14:40:31,,W911,DISPUTE,WELC,WELFARE CHECK DONE,270.0,351.0,2501,1,1,EP07,3,97401,3E32  ,4,3,EPD
2025,OTHR,25076000,2025-03-24 14:47:05,,PHONE,"PUBLIC ASSIST, CAHOOTS",RSLV,RESOLVED,,,7811,0,0,EP05,7,97402,CAHOOT,0,0,CAHOOTS
2025,LAW ,25076002,2025-03-24 14:47:48,,PHONE,ANIMAL CRUELTY,DIS ,DISREGARD,1576.0,,2177,1,0,EP01,3,97401,2C82  ,1,1,EPD
2025,LAW ,25076006,2025-03-24 14:51:20,2504732,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,1W74  ,0,0,EPD
2025,LAW ,25076012,2025-03-24 14:57:43,,PHONE,THEFT,UTL ,UNABLE TO LOCATE,10387.0,,12466,1,0,EP01,4,97401,4E13  ,1,1,EPD
2025,LAW ,25076013,2025-03-24 14:58:05,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,430,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25076015,2025-03-24 15:00:35,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,219.0,1108.0,1581,1,1,EP01,5,97401,2W71  ,1,1,EPD
2025,LAW ,25076016,2025-03-24 15:01:20,,PHONE,DISPUTE,WELC,WELFARE CHECK DONE,674.0,1340.0,7062,1,1,EP03,3,97403,2U52  ,2,2,EPD
2025,LAW ,25076017,2025-03-24 15:02:47,,PHONE,DRUG INFO,INFO,INFORMATION ONLY,915.0,,917,1,0,EP01,5,97401,1E13  ,1,1,EPD
2025,LAW ,25076022,2025-03-24 15:08:50,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,349,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25076029,2025-03-24 15:15:43,,PHONE,CRIMINAL TRESPASS,FI  ,FIELD INVESTIGATION,1177.0,1243.0,19087,1,1,EP05,4,97402,4E41  ,2,1,EPD
2025,LAW ,25076033,2025-03-24 15:17:35,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1341,1,1,EP02,6,97401,2F71  ,1,1,EPD
2025,LAW ,25076036,2025-03-24 15:17:59,2504734,W911,CRIMINAL TRESPASS,REPT,REPORT TAKEN,606.0,616.0,3285,1,1,EP02,4,97401,2E23  ,3,3,EPD
2025,LAW ,25076039,2025-03-24 15:19:35,,PHONE,BEAT INFORMATION,DIS ,DISREGARD,,,147,0,0,EP01,5,97401,,0,0,EPD
2025,LAW ,25076042,2025-03-24 15:20:41,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,3949,1,1,EP05,6,97402,3V28  ,1,1,EPD
2025,LAW ,25076047,2025-03-24 15:24:51,,E911,SUSPICIOUS CONDITIONS,REL ,REFERRED TO OTHER AGENCY,,,420,0,0,EP06,3,97404,,0,0,EPD
2025,LAW ,25076048,2025-03-24 15:26:18,,W911,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,856,0,0,EP01,3,97401,,0,0,EPD
2025,LAW ,25076049,2025-03-24 15:26:20,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,160,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25076052,2025-03-24 15:28:45,,PHONE,SUSPICIOUS VEHICLE,REL ,REFERRED TO OTHER AGENCY,,,131,0,0,EP01,P,97408,,0,0,EPD
2025,LAW ,25076055,2025-03-24 15:31:58,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,676,1,1,EP05,6,97402,1M16  ,1,1,EPD
2025,LAW ,25076060,2025-03-24 15:36:29,,E911,SUSPICIOUS CONDITIONS,RSLV,RESOLVED,,,312,0,0,EP05,P,97404,,0,0,EPD
2025,LAW ,25076064,2025-03-24 15:40:58,,W911,ANIMAL CRUELTY,RSLV,RESOLVED,,,296,0,0,EP01,P,97401,,0,0,EPD
2025,LAW ,25076066,2025-03-24 15:42:29,,PHONE,CHECK WELFARE,DDIS,DISREGARDED BY DISPATCH,,,8849,0,0,EP05,3,97402,,0,0,EPD
2025,LAW ,25076072,2025-03-24 15:48:06,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,537,1,1,EP01,6,97401,1M16  ,1,1,EPD
2025,LAW ,25076074,2025-03-24 15:49:50,,W911,DISPUTE,ASST,ASSISTED,169.0,1123.0,2708,1,1,EP05,3,97402,3E32  ,3,2,EPD
2025,LAW ,25076077,2025-03-24 15:51:19,,E911,CARDIAC ARREST,DIS ,DISREGARD,,,1607,0,0,EP01,1,97401,,0,0,EPD
2025,LAW ,25076079,2025-03-24 15:52:27,,W911,DISPUTE,ADVI,ADVISED,226.0,311.0,817,1,1,EP02,3,97401,2F71  ,2,2,EPD
2025,LAW ,25076085,2025-03-24 15:58:50,,SELF,WRONG WAY DRIVER,RSLV,RESOLVED,1.0,1.0,72,1,1,EP02,P,97401,3E32  ,3,3,EPD
2025,LAW ,25076088,2025-03-24 16:01:20,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,1133.0,,1135,1,0,EP05,5,97402,3U61  ,1,1,EPD
2025,OTHR,25076090,2025-03-24 16:02:32,,W911,"PUBLIC ASSIST, CAHOOTS",UTL ,UNABLE TO LOCATE,8062.0,8122.0,8377,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25076092,2025-03-24 16:03:43,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,2333,1,1,EP01,6,97401,1E42  ,4,3,EPD
2025,LAW ,25076095,2025-03-24 16:06:09,,PHONE,CHECK WELFARE,GOA ,GONE ON ARRIVAL,6204.0,6655.0,7023,1,1,EP06,3,97404,4U44  ,2,2,EPD
2025,LAW ,25076096,2025-03-24 16:06:14,2505173,PHONE,FRAUD,REPT,REPORT TAKEN,,,1015,0,0,EP06,4,97404,,0,0,EPD
2025,LAW ,25076101,2025-03-24 16:11:15,,PHONE,SHOPLIFT,DIS ,DISREGARD,,,4212,0,0,EP01,3,97401,,0,0,EPD
2025,LAW ,25076105,2025-03-24 16:17:17,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,1171.0,,1173,1,0,EP01,5,97401,3E32  ,1,1,EPD
2025,LAW ,25076107,2025-03-24 16:18:24,,PHONE,HIT AND RUN,INFO,INFORMATION ONLY,,,195,0,0,EP05,P,97402,,0,0,EPD
2025,LAW ,25076110,2025-03-24 16:20:42,,PHONE,DISPUTE,WELC,WELFARE CHECK DONE,980.0,1851.0,3078,1,1,EP01,3,97401,3U62  ,3,2,EPD
2025,LAW ,25076115,2025-03-24 16:26:56,,E911,CARDIAC ARREST,ASST,ASSISTED,46.0,136.0,728,1,1,EP02,1,97401,2O12  ,2,2,EPD
2025,LAW ,25076123,2025-03-24 16:34:14,,SELF,CITIZEN CONTACT,INFO,INFORMATION ONLY,0.0,0.0,1174,1,1,EP05,6,97402,2U52  ,1,1,EPD
2025,LAW ,25076127,2025-03-24 16:38:58,2505111,PHONE,DOG BITE,REPT,REPORT TAKEN,,,178,0,0,EP03,1,97405,,0,0,EPD
2025,OTHR,25076130,2025-03-24 16:42:52,,PHONE,"PUBLIC ASSIST, CAHOOTS",UTL ,UNABLE TO LOCATE,3886.0,,4214,1,0,EP02,7,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25076133,2025-03-24 16:44:21,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,583.0,1291.0,1988,1,1,EP01,5,97401,3W82  ,1,1,EPD
2025,LAW ,25076139,2025-03-24 16:50:59,,W911,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,1212,0,0,EP01,3,97401,,0,0,EPD
2025,LAW ,25076140,2025-03-24 16:51:33,,E911,HARASSMENT,WELC,WELFARE CHECK DONE,14702.0,15419.0,16035,1,1,EP06,4,97404,5E53  ,1,1,EPD
2025,LAW ,25076145,2025-03-24 16:56:18,,E911,OVERDOSE,ASST,ASSISTED,929.0,968.0,2199,1,1,EP05,1,97402,3U62  ,2,2,EPD
2025,OTHR,25076155,2025-03-24 17:07:23,,W911,"DISORDERLY SUBJECT, CAHOOTS",ASST,ASSISTED,2750.0,2930.0,3764,1,1,EP02,7,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25076160,2025-03-24 17:10:43,,W911,DRUG INFO,GOA ,GONE ON ARRIVAL,3365.0,,3371,1,0,EP07,5,97401,4E14  ,1,1,EPD
2025,LAW ,25076162,2025-03-24 17:11:02,,W911,CRIMINAL TRESPASS,RSLV,RESOLVED,,,4021,0,0,EP02,3,97401,,0,0,EPD
2025,OTHR,25076163,2025-03-24 17:13:24,,PHONE,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,706.0,1395.0,3219,1,1,EP02,5,97401,CAHOOT,1,1,CAHOOTS
2025,LAW ,25076166,2025-03-24 17:15:31,,PHONE,SUICIDAL SUBJECT,WELC,WELFARE CHECK DONE,109.0,1099.0,5996,1,1,EP04,1,97402,3U61  ,3,3,EPD
2025,LAW ,25076169,2025-03-24 17:19:48,,PHONE,INFORMATION - POLICE,QOLN,QUALITY OF LIFE - NO DISPATCH,,,999,0,0,EP01,5,97408,,0,0,EPD
2025,OTHR,25076171,2025-03-24 17:22:19,,PHONE,"CHECK WELFARE, CAHOOTS",ASST,ASSISTED,25869.0,25869.0,26211,1,1,EP05,7,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25076178,2025-03-24 17:28:53,,PHONE,RECKLESS DRIVING,DIS ,DISREGARD,,,360,0,0,EP01,4,97401,,0,0,EPD
2025,LAW ,25076179,2025-03-24 17:31:49,,W911,OVERDOSE,ASST,ASSISTED,44.0,156.0,1291,1,1,EP05,1,97402,5X51  ,4,4,EPD
2025,LAW ,25076180,2025-03-24 17:32:33,,E911,CHECK WELFARE,RSLV,RESOLVED,,,668,0,0,EP01,3,97401,,0,0,EPD
2025,LAW ,25076185,2025-03-24 17:38:16,,E911,UNKNOWN PROBLEM,UTL ,UNABLE TO LOCATE,3713.0,4043.0,5077,1,1,EP04,3,97402,4U44  ,3,3,EPD
2025,OTHR,25076188,2025-03-24 17:41:20,,W911,"PUBLIC ASSIST, CAHOOTS",ASST,ASSISTED,1730.0,2035.0,6219,1,1,EP05,5,97402,CAHOOT,1,1,CAHOOTS
2025,LAW ,25076189,2025-03-24 17:41:26,,PHONE,THEFT,FUP ,FOLLOW UP INVESTIGATION,14556.0,14574.0,24514,1,1,EP06,4,97404,6E63  ,1,1,EPD
